过渡地址,转币天数,转币次数,最后一次交易时间,第一次交易时间,转币金额,总交易次数
0xf8081555a17594a49f0de49d73694738ff947550,5,5,2018/6/25,2017/10/24,128.16,66
0x1ee5bb5c80bdc9c47bd13c9ee142444db631a949,5,5,2020/1/18,2019/9/16,38.78,12
0x2b4e72bf1731705f93865cc937630afd791bf75b,5,5,2020/7/14,2019/11/30,4.86,32
0x902df6821e46ffd0ddca7dd1ed3bf80331f620e5,5,15,2018/6/26,2017/9/10,92.323,86
0xe443edcc53350ed4555eb7a99a5291468da4dd45,5,5,2019/3/22,2018/9/21,44.976,155
0x000279d97dd754445aae50fa435d17c977f3aef9,5,5,2021/1/15,2019/6/13,39.773,4011
0x988ab9944651f6772dbe65c7e2eeb64d3dfd462f,5,5,2018/6/26,2017/9/27,59.359,14
0x904aec1e5e62fd6384ff23447d15b4f33065ba1f,5,5,2018/6/26,2017/12/12,17.154,29
0x997fa1d5687b20b15228d2c116ccb794104efd2f,5,7,2018/6/26,2018/1/4,103.639,18
0xc1d7999523a0b2048aeb2d153581f018dc9ad630,5,5,2019/2/24,2018/8/17,183.561,12
0x01bbf52db11365fd86f8e267118fd4c695004dcf,5,12,2018/6/26,2018/1/8,24.108,23
0x2983eddf3d26378750d59e62a90de2bb6300a1e6,5,7,2018/6/27,2018/1/8,14.515,67
0x63433ae29de3dad6526d69dc9d347b73302035ab,5,10,2018/6/26,2018/1/10,24.838,15
0x01346f2d10d8627dde02476b208a8f47431ac885,5,8,2019/9/15,2019/6/20,72.878,16
0x21ea3a4febe919b0fd19ab408bd3769ff111db12,5,5,2019/11/29,2019/10/12,35.906,14
0xb9a94fb4ce6af148a9e80b2af5614ea99488654e,5,15,2018/6/25,2017/8/30,2383.33,30
0x3b99a08f1c5950f3feaf902d06017c465e06807e,5,7,2018/6/27,2018/1/18,82.377,19
0x69241b7cf92b13b1600f11d648c4ca7155971271,5,17,2018/6/22,2018/1/4,37.999,46
0x562489e5631b5ebc1a6cbe5a11c26f6f83cd44be,5,5,2018/6/25,2017/12/18,60.508,157
0x02dd4df4e43bf0505b163a022c901665cb8f1f46,5,6,2020/11/17,2019/11/6,14.801,346
0x0ee5fb8d432a98e3cda2545e721f3f7a63753b0e,5,9,2018/6/27,2017/6/27,2599.75,66
0x232f00065049f6611e9c1a8238a225911ebff1a2,5,16,2018/6/26,2017/7/19,747.186,190
0x72fe1e3c5536a219e2f0efa9911c1f2143d2c73f,5,9,2018/6/24,2017/12/29,71.375,18
0x2b549bcd54ac2e77783a6253d7b3849c3865dfa8,5,5,2019/2/10,2018/8/5,1871.19,89
0x1805d42a8100208ef6c4a9c57be933c3a38b9539,5,6,2018/6/26,2017/3/8,14.944,158
0x1b457f2c7b5b8eae454ed03c74e7ea86b33b321d,5,5,2018/6/26,2017/9/5,673.713,20
0x93953ecb8988108cbbe8854e67500e464a1cc3c6,5,5,2018/6/25,2017/10/26,437.335,142
0xda46c41fa58ffe9946d8837b71318e8bc5f8fe7e,5,7,2018/6/23,2017/12/19,25.284,19
0x1cc5d353b90ec6d0c42080965f84ee58b1e6696d,5,13,2018/6/26,2017/6/16,396.149,34
0x1d4fd625b23bc39c7bcb2ca3c4b915a6adbbeff8,5,21,2018/9/11,2017/7/31,722.086,89
0x802c52a058f205649c1819053805a373d4c3b21f,5,8,2018/6/25,2017/9/6,28.314,45
0x0beb7fcddda6c462a06b66eccc446e9bac0e3176,5,7,2020/8/28,2019/6/28,21.203,30
0x20022757ea8a0feaccaf15a1ff7e87916a32d421,5,10,2021/1/18,2020/1/31,46.86,10720
0xc88a3ae8be89e510fe16029f1649c31b3918060f,4,5,2018/6/26,2017/12/25,147.734,39
0x5a43b122f2a5e0b46e79c756e54480f39051e19e,4,6,2018/6/25,2018/1/10,17.246,13
0x274c130d39db4fa88e5c74ce9c8db6814299cfbb,4,4,2021/2/22,2019/10/30,4493.99,85
0x4492c564054b2dc7aef8047878e152d533b7badf,4,5,2021/3/8,2020/5/18,67.26,117
0xed406936433b44f7516aaa50c5866c4119c63227,4,10,2018/6/24,2017/9/10,334.467,54
0xb1eee3d50742466a149cf7f10298061a81764d4b,4,4,2018/6/24,2018/1/15,81.1,9
0xfb837bab3ab401f6a989ac3e295b97cac18dfe03,4,5,2018/6/25,2017/7/30,50.231,111
0x8c43879ed06c41f17dd0caa7627410f8e0d0437d,4,4,2018/6/26,2018/5/29,0.219,25
0xbd4230ba429c2427b5b24493dda9056f606e2822,4,4,2018/6/25,2017/9/8,66.62,112
0x6c0310ebcec1b2e2fc981fdc5e29792b5b9789c1,4,4,2018/6/23,2018/1/7,241.457,21
0xe4e0e5167a7c0b60bb0efcb2160dde635b49f55c,4,6,2018/6/23,2017/9/13,250.262,28
0xb5dd15b2caaffe0c275b8bcde6ae89cecf3e87e6,4,6,2018/6/25,2017/7/24,516.75,21
0x018c0396f5db35cd9e6735689103acd6360311d1,4,5,2021/2/24,2019/6/14,339.887,6603
0x1e53499aad34319c1bc40e179803edfb46539e94,4,4,2018/6/26,2018/1/5,5.7,10
0xc2e69d9cd2634ffcbca6b909cb4764697923609c,4,4,2018/6/25,2018/4/16,25,9
0x43abe4eb64e7eb4841f550ff926e3fcbc1cd80fb,4,4,2020/6/17,2020/5/14,10.465,10
0x4443692068998ad55cfad7ade4f205f27445d931,4,4,2019/3/13,2018/8/31,6.256,9
0x846ecb1394d122aa3e6e78137e37bd984064e6c8,4,5,2018/6/25,2018/2/1,35.5,11
0x8eefe0897207c69e4afe5490f3e0ca60f2a8a98e,4,4,2018/6/26,2018/1/3,49.04,9
0xfa3e83efeea964ff208c2f9a06b799961edade0a,4,6,2018/6/25,2017/12/7,13.393,35
0xc12301ec7bde97897d14b34783a73912446f8de2,4,4,2018/12/14,2018/8/5,1421.3,76
0x56ded2b71a49f0bb017c4a42e56487d762196316,4,9,2018/6/25,2017/12/29,53.429,19
0x9fd3929a2d92043a20b3ef7f581d9cd33c912ca7,4,6,2018/6/26,2018/1/3,40.393,16
0x2dd8248c8d3bdb4c6bb6ef5d272815d081bd594f,4,4,2018/6/27,2017/3/30,687.682,87
0x4d4110f160eacb0f91d8081d66567ef935817876,4,4,2018/6/24,2018/1/6,40.221,9
0x27dcf05781d5f470e80f3c2de28074782d40823d,4,8,2021/1/26,2020/1/14,1844.09,99
0x09276aa318417558b0f597acdffa1795adc66593,4,4,2020/12/2,2019/6/25,6.789,49
0xa83124c94bb6446ce889bbe355c7753e79d2e146,4,6,2018/9/20,2018/8/4,115.026,12
0x7474841bb5f2f6cd82ee4f902866041e60c8075d,4,5,2018/6/24,2017/7/8,24.724,188
0x46e16ebed36ec59eb2e175926765f9c8ceeee627,4,4,2018/6/23,2018/2/5,9.111,13
0x9a49b1f3bff399af9e5b677c77267d7dee535123,4,6,2018/6/26,2018/1/6,31.093,13
0x82fd9cdd3e22c083c1b5395242cd1e1185eb20b4,4,7,2018/6/25,2017/6/6,259.545,123
0x220f50eec19a8649f4dbf74efedd34580e46761e,4,5,2018/6/26,2017/12/25,9.285,62
0x1efcf8c4ecf7d5285d63b2c71bc1b3923cb1d410,4,7,2021/2/9,2019/9/5,233.535,18
0x13dbe2effefe19248b414b57820b50564bd80989,4,5,2018/6/26,2017/3/2,1324.46,299
0xe9fe7799ef54ef7d898269c622d6d52384f9e5b9,4,6,2018/6/23,2017/12/27,1702.95,585
0x268272809559174cad5921d8589232b63d8d6731,4,4,2018/6/27,2017/6/29,33.509,207
0x957a5ddc3a6245d3289ae948e629d65af91788c7,4,8,2018/6/25,2018/1/9,78.787,44
0x849cc85ad3e6d6eab675a53b9fadeea2658a05db,4,4,2018/6/22,2017/12/12,15.99,58
0xc7e1c8c9084f0491cf58fbb74b992df76db74c63,4,5,2018/6/26,2017/6/29,111.654,46
0x14c3c16d0b9a2b351f0834cfa22026ac9158a8e5,4,6,2018/6/26,2017/9/4,242.55,16
0x257b973d9e75a968f64f5699bb7c54b87dbe6364,4,6,2018/6/27,2017/5/26,158.707,116
0x93e2caeda30d44f4462495fc0f8e6a0443d1a3ff,4,9,2018/6/25,2018/1/4,93.504,14
0x168c20ffa4a502388887516a8b723353dcd085b2,4,7,2021/3/8,2019/7/31,50.41,3475
0x31a19ca0709fba53235f051b5eed24c6cdf02bc8,4,8,2018/6/27,2017/7/18,180.771,18
0x9e5506b9f1ca8c86bef7b00304bbcb374a05580a,4,6,2019/5/5,2018/8/15,27.111,36
0xee6723b5899a8347fea068cdc3a9af74960ed6a1,4,10,2018/6/24,2018/1/5,90.9,19
0x6b929a083a78790a8cc0bd335fabd230295838ba,4,4,2018/6/23,2018/1/2,21.405,32
0x0800c935a691614902b34140bdf94b38a5f07b49,4,7,2018/6/26,2017/9/6,941.903,14
0x8e211049017ed84287ad0461a1e767825c65fa51,4,4,2018/6/26,2017/7/2,113.893,95
0x0a01d0ccc87d8bda7fdd9be23ec36f52685c4ad5,4,4,2020/3/16,2019/6/26,431.871,9
0x9a8d05a50e5ef64cb23f65b199a1007b57ec7812,4,5,2018/6/26,2017/6/22,124.691,68
0x29afab28ec36feeed9bcafb57c588c04140f0a99,4,8,2018/6/27,2017/6/16,141.204,49
0x2266acc7091d01ece495b19e3342e2d3cc66b52c,4,6,2019/3/13,2018/9/17,22.54,19
0x77fe530ead9c15ab762e41194e38d4bbed8b78c6,4,8,2018/6/24,2017/12/7,58.316,21
0x4540c4e7063233fb278de65d87654ec9f301e438,4,4,2018/6/23,2018/2/10,40.75,27
0xd846133f3a32c8a3e95b3adddd4b8c41a418ac58,4,7,2018/6/23,2018/1/10,224.039,11
0xf6cc99895f729785dc75decf22352898b73e354b,4,6,2019/1/25,2018/9/7,268,145
0xf5e43f9a6c75e291f876c2cfc201a035988f0559,4,5,2018/6/25,2017/7/7,200.94,23
0x41981236c1b1114cdf0e6546734c45db072cfdf4,4,5,2021/3/6,2020/4/29,9.68565,20
0x8cf9ccbc4cb8f6d6059dad4149a0f657f34c5b03,4,5,2018/6/26,2018/4/26,36.01,55
0x7e89b55908dde04336afa4d582e5c284fd0ed3b7,4,9,2018/6/25,2018/5/19,47.449,24
0x408cde53be54dc86e199ae7471f83f7da811a9b4,4,4,2018/6/22,2017/12/24,20.26,9
0x02b9813db4988581527a2230c7a141f9819af34c,4,4,2021/2/15,2019/6/16,39.56,151
0x2d90c42b135f719201f2d56edac51a964264c09f,4,4,2018/6/27,2017/8/29,131.738,13
0xcb1130984e836f2a2ed93e7e595a9e4454fcdfba,3,3,2018/6/27,2017/5/30,2.97,43
0x0fb4932bde801548aa8a965479801c47fdc76d50,3,3,2021/3/5,2019/7/4,46.718,393
0x9c383795571a9d3bb31ced315ac9c4d8dbb79205,3,4,2018/6/26,2018/1/10,40.855,17
0x06392bf719c37bba40ee6ea4677b0ebf31a1bed9,3,6,2019/6/7,2018/8/10,4655.65,138
0x65b67caef265b8213e33cf0d147b265a7f245c4d,3,3,2018/6/22,2017/8/11,97.33,74
0xd4b27e3803b7d10180fb14120f1a96caabdf27d4,3,3,2018/6/22,2017/8/1,613.679,51
0xdd114a91bd7fa2d4df7091bc5e8c50bae7bcada8,3,3,2018/6/23,2017/5/30,62.054,16
0x46423e8a63d265d48c810deca74ab0da1ea19a2f,3,3,2020/10/2,2020/5/27,125.209,6
0xb00f12520de355d2c6c7d4aee22c2018c699f0af,3,3,2018/6/24,2018/1/23,34.2,24
0x34f4b9771cb367234ab30f31c2bad0ffcf313d3e,3,4,2018/6/27,2017/8/11,355.5,16
0x61ce8976f44d338808012ecf5b0f77f90ef3dac3,3,3,2018/6/25,2017/12/9,317.75,3631
0xb35c4503b1c6ae7cfbc53c48e6c28f4a720c1f17,3,6,2018/6/24,2018/1/9,69.8,11
0x9a6b2f6ca8e3f64747925f13c106c160374afa7e,3,3,2019/4/3,2019/1/10,422.109,18
0x3cb2def7999cebaf16a4d9f42e908f440d3b5bf7,3,6,2020/9/7,2020/3/20,243.536,84
0x55056ef3383dd658f804bb52ec3d0ef1566a675f,3,5,2018/6/25,2017/7/5,473.9,24
0x298bf3677088a0ed44a0beada86cd019a254388a,3,3,2018/6/27,2018/1/4,69.512,7
0x5839488d098c8991ea1b2b0f65e9845643077440,3,4,2018/6/25,2017/9/4,34.161,46
0x70f7cf7868a0463fe7392489719d94c2c98b316d,3,3,2018/6/23,2018/4/18,46.77,7
0x1819dff81be83a5cf0c5e8396026783ee9e6d897,3,3,2021/2/16,2019/7/30,9.912,185
0xb648a6cfc33ac05da009138330d3c6bbce1e0fd9,3,3,2018/6/25,2018/2/23,36.651,7
0xa753685303be6253036d031b5e0f1a6bcba35aec,3,4,2018/6/26,2017/9/15,299.32,16
0x1a7c60550ef7962c064b25af7c874971bb61deeb,3,3,2019/10/1,2019/8/10,25.987,6
0xcea0da4adf47f80f72598c324601b76788b47c1f,3,6,2018/6/26,2017/9/6,85.256,61
0xbb6bc0b24bea414e884e181fffb5819f64206b0d,3,3,2018/6/25,2018/4/21,19.702,21
0x84020b4149002c99982127ccbfb52b51774793f8,3,4,2018/6/24,2017/9/17,17.089,67
0x2b083bd962e976b21e0643f029b225866a7ae944,3,3,2020/6/30,2019/11/28,15.8,30
0x02456bb8249150a77b2826489e6ea8d7ed612f55,3,3,2018/6/26,2017/8/22,248.613,19
0xa2cb70c810a9f49480d38f6622739734ab0a6124,3,4,2019/8/9,2017/9/5,209.308,13
0x07f88bd19c597d66d2410b145dda1839f02b3ddc,3,3,2021/2/10,2019/6/26,29.245,65
0x153a0ef85c7f123c1079b62c0a703cc0998b997a,3,6,2018/6/26,2017/9/4,372.775,59
0x41091dcc34a3a38112a2b92a1b185c6ddbfb0422,3,3,2018/6/22,2018/1/8,16.898,30
0x3d25890cd0fee8b081dda03efbe12bb9fed0aade,3,6,2018/6/22,2017/12/15,54.123,16
0x26606541b1375966521bb215033c78960e294f90,3,3,2020/10/16,2019/10/25,2.557,18
0x88a1cea3ca26ed162208eec437ed95ddf02be298,3,3,2018/6/25,2018/4/1,4.121,9
0x6a198d3fae8ac944b182548ae4ef97720cc7cebf,3,4,2018/6/22,2017/3/3,194.346,240
0x1032bfa604f4ff8000f7bded85fc466173ce2c3e,3,3,2021/2/25,2019/7/4,50.791,520
0x9fee57e48e3704930c7e00e1223ff6903d7f5c8a,3,3,2018/9/10,2018/1/6,29.434,9
0x6efbe0910a2425c4fa301f6ec9520a8ac5686210,3,3,2018/6/23,2017/6/16,1226.34,34
0xe370ede98dfc150ddae84fe55e35ed1e97d9791a,3,6,2018/6/23,2018/1/8,205.461,27
0xec3d1bb019f1b079299557da305205d6565d132f,3,3,2018/6/24,2017/8/1,129.1,47
0x24ee15d2b6181d2e2ca25f5835eb93a605d7d678,3,3,2020/10/16,2019/10/15,154.984,99
0x2af44c395458ff6eb34b5aac93cb316da914a40e,3,3,2018/6/27,2018/1/10,30.876,9
0x26c548bf1a32032d5c554f1581bd4083a3fad94d,3,3,2018/6/27,2017/6/22,346.846,431
0xd1bbf67bf2379e3b9747b387d000fe8bbf4282a2,3,6,2018/6/26,2017/12/21,107.04,20
0xd3105ecc018022ead2dbd344f6a31e21b9971801,3,4,2018/6/22,2018/4/18,247.146,11
0x764d033b1d0602f725a8697249ead1ba3970d948,3,3,2018/6/24,2017/5/16,52.309,77
0x0cf83fb40c5bd20b720bb7333c769ba2b32b480d,3,3,2020/6/12,2019/8/15,173.86,19
0xf1b7a44b63e4d94af8dc966e55ceb69e628c4b12,3,3,2018/9/10,2018/8/7,269.971,7
0x781cfac9ffa7b0b7dfbf5fa81c3258e7f698a0be,3,4,2018/9/10,2018/1/15,36.814,9
0x153da0050cf1993a66c6e674d95b30d5d03f0011,3,3,2019/4/8,2018/4/2,134.417,227
0x43fe818e3b27155ea2773024b4cdfffe3495a3ad,3,5,2018/6/23,2017/12/24,25.65,21
0xb8d63f0aa6b3738331ff5c83b5037454d9dbc736,3,7,2018/6/25,2017/6/28,84.933,18
0x40051ce963cbd7ba662c319b444e88902eb84729,3,5,2020/9/16,2020/4/17,46.09,12
0x441a4a511a2a03af91b2609ec0a7273e54ef492f,3,3,2018/6/23,2017/5/17,66.916,180
0x156240b181130f5b65d089ca8f498f8ee420d044,3,3,2018/6/26,2018/1/6,11.893,8
0x88030a5bb56c5cb26c57a3fcb11b3183ef337fa3,3,4,2018/6/25,2017/9/5,53.155,180
0x4bc3c145521e8099d32731832bccc9bb8b416a6c,3,7,2018/6/24,2018/1/13,246.819,11
0xb8cbd686a56fa1636f4c028f849df61ab795843f,3,4,2018/6/25,2018/1/2,21.861,11
0x1c9bbe096d0e63ed15031452ab47a7c1aa587cd1,3,3,2018/6/26,2018/1/17,22.09,7
0x808eb8762a318b769dd6c77ca7c4df2b1db665d8,3,5,2018/6/25,2017/6/25,212.349,30
0x36ef72ace88d409c2d5ef4d9c8a6c723763905a1,3,11,2019/4/7,2017/6/5,214.67,112
0xc9669da9f717999e8517698211e4914bf6b4c6a0,3,3,2018/6/26,2018/2/12,9.825,10
0x41284b0d67f58c4687564f1adeebfa30eb07ee72,3,4,2020/6/30,2020/4/28,7.262,8
0xfcc0deea7c8a17fa203d946e26c621c6db003445,3,3,2018/6/25,2017/5/30,60.053,39
0x1c9a77225db9d6c47f448b32bbd19db652892cc9,3,3,2018/6/26,2018/1/15,34,135
0x14921f29840011bf1585fd83d857fe93d4e8eadb,3,3,2021/2/10,2019/7/17,12.799,92
0x05807017a176a861744fc895f289a267556360e5,3,3,2018/6/26,2017/12/23,10.37,35
0x9da7b3e3501e50984779168abf5fe247386094fa,3,4,2018/6/26,2017/7/31,94.0804,50
0x99a690664475794a241c66be7b35dd078b274713,3,5,2018/6/26,2017/12/24,116.158,49
0x7a7e52ff92601bea8e8946fe1f841b2cb2e8b6ca,3,3,2019/4/5,2018/10/22,145.568,31
0x2774597fc997b7f3b2bd282e8f27bf9fe398c5b1,3,3,2018/6/27,2018/4/12,46.089,31
0x1f695690907cd807cab71268857bc7f0bd7043b3,3,4,2019/11/8,2019/9/8,22.06,7
0x227d25387dfb4208697b70d28bbe944d9bd03ee7,3,4,2020/11/12,2019/10/4,116.923,103
0x3cd3018f9cea31a05e8efda0c8fea61426c9e8d8,3,3,2019/6/8,2018/8/30,22.16,18
0xeeacd13b111051dee7ad812215ee5b9c75572795,3,7,2018/6/24,2017/8/19,154.873,19
0x06615e519de7803a4acf7e5c340eba0584e40600,3,6,2018/6/26,2017/6/3,949.099,25
0x78b61110bdb4a21387069bb6c24f41d096ca9bf2,3,3,2018/6/24,2017/7/13,14.329,25
0x10bbd502c9e6872c66e8d9c049197d571ecd71bc,3,3,2018/6/27,2017/9/10,116.505,34
0x2beb04cf9260e96c5ba18f93bab7471b8dfb7290,3,4,2019/1/1,2018/12/25,36.032,6
0x224f8515b0def01983a954e94c8277ed2f31df23,3,3,2018/6/26,2017/5/25,44.61,57
0x1a5192caee42589082f93f5c03d5468b6ce060b1,3,4,2021/2/8,2019/8/17,1777,134
0x9afea3fb2b4d2cd9bd3f8f05abddab78e56dc57e,3,5,2018/6/26,2017/6/23,400.76,28
0x299fd487dafce0c9fdf5b2889388a183c1c1ff40,3,3,2018/6/27,2018/2/12,17.85,19
0x8284ce238c34305fef9502932c13f143cf48c311,3,3,2018/6/25,2018/1/1,4.77,15
0xbd10e9b99de91553b92ce83e3dd2e2ed5801c867,3,3,2018/6/25,2017/12/22,16.428,21
0xc0d56183f015a4cde589841c7cc4c6d05f3bdf41,3,4,2018/6/25,2017/9/15,668.564,21
0xc4470de8ea448b1cd44cedda62af47efc549e282,3,3,2018/9/11,2017/9/18,277.857,47
0x061077b1a11826144f3426a30962eb4473975342,3,5,2020/8/23,2019/7/31,105.287,32
0x9404e30dd76f01af3e40b8753fb3a3d627eb3ab5,3,4,2018/6/25,2018/3/7,155.735,247
0x094d65028bb5ad887e0a99809181671424f1b262,3,5,2018/9/11,2017/6/28,1078.98,31
0xa93e5105a5cbd14e211e7baac581159bacdf3c6d,3,3,2018/6/26,2018/1/18,11.782,8
0x0d9c161b549b4ae7161420cf81e22aa721f22693,3,3,2018/6/27,2017/9/27,20.364,20
0x395ce7e504e05a47e674c0d4d3920ac256991306,3,3,2018/6/27,2017/7/18,70.675,17
0x569c514c64f9183e614b744832c7f0fb32a80e94,3,3,2018/6/25,2017/3/21,313,439
0x6895b4b101410b9bac0138898a662e9d8540287b,3,5,2018/6/22,2017/10/9,273.797,38
0xd48e5150a97c76ca10f26249e7e0ec917fb92042,3,3,2019/5/31,2018/12/9,6651.25,6
0x68d7683b4bae4878127ec4f3b39a08d993365e30,3,4,2018/6/22,2017/12/4,940,31
0xa50e58a8aa165f6a4ac6a5a853da37fd5b56a859,3,3,2018/6/26,2017/12/19,20.972,9
0x256dc5e9c4b717dcfb73ad7c9d98b141a720d175,3,3,2019/11/14,2018/8/28,74.97,554
0x8b1f65c3fd0489322f6b1eb3b36aae2e605ae23e,3,4,2018/6/25,2018/1/3,73.571,15
0x92d28c9598a408f00cebaad63556748ad3fc61f2,3,3,2019/3/21,2018/8/21,28.813,18
0x628430b3661d7285021daf034c923f7ecb42217f,3,4,2018/6/25,2018/1/6,57.689,8
0xc6f5784e77609aeedd541d4f99c0e4b6a3a9783c,2,2,2018/6/26,2018/1/23,10.994,5
0x4fbf81a19174c6c0970729efc7957d142100bd47,2,2,2018/6/24,2017/9/4,106.622,16
0x749bbd0057390812f2147a5fd44511f99eb13037,2,3,2018/6/24,2017/9/14,34.833,231
0x1f424f2f623b0198c1ff89fd8f0c29f44ba6d5a0,2,2,2020/8/11,2019/9/7,19.064,48
0xcbade4bee53dead9534be6a6c6c5b673737c24dd,2,2,2018/6/26,2017/3/27,8.01,182
0x872226b7dfabf40ced6ea86ea8d78dfaa212d996,2,2,2019/6/10,2019/1/19,91.33,1448
0x7988aa85b2bd10eba9782dbd61a8be53d0c3270a,2,2,2018/6/24,2017/12/7,48.407,15
0x23dd468ccd57a75bb310b8c25c422d30b0e9d9b1,2,3,2018/6/27,2018/1/7,18.358,7
0x10dc008096f1a8f87f3ccb507476ebfdafb96bfa,2,2,2020/3/21,2019/7/6,1.135,8
0x3ab5b865926b44ded3013d00c28b73871e46f6ec,2,3,2018/6/27,2017/8/26,158.98,15
0x2c0b593a7299ca1e46bca26bdf71c381f788e926,2,2,2020/9/8,2019/12/4,26.65,11
0xdb2d8c969bb4a01079d168c80a80a6387275e8b0,2,3,2018/6/23,2017/5/13,75.834,89
0x7a6f33bd2b8f1ebbbb34f7b7395a37ee40078870,2,3,2018/6/24,2018/1/20,5.219,8
0x660327007f7fb67430a4e8b18ccee63134030934,2,2,2018/9/16,2018/8/8,15.284,4
0x394a83610f5c19ac144b2849379b0d80106e2be3,2,3,2018/6/27,2017/12/29,2.247,14
0x19f195f5a68d34614f2bd364e5db247e7cec2446,2,2,2018/6/26,2017/9/11,231.666,35
0x3fb7c6ae30123f09c459a38392d8e2f97e198635,2,2,2018/6/22,2017/5/14,11.023,396
0x424f414cd24ce9c2874f741f52fc8276a7b5e90a,2,2,2020/6/30,2020/5/4,4.358,4
0xbe8eb45dd631ae39ab0cd7f4d46fa62f11ccdc22,2,2,2018/11/23,2018/8/28,13.727,25
0x12c37018712e216254fe52206cb3ea49aec68940,2,2,2020/6/3,2020/5/19,11.143,4
0x6c16a3531b6b3df9d0fb1b0205bb697ee5e317c0,2,3,2018/6/23,2018/1/20,4.099,17
0x0d259ad0355b0308bf4e4d7aa9cc207592e99a19,2,2,2018/6/27,2017/5/23,10.476,93
0x3d7b63e4c2ecdde0d5cb55f7bdc9fffa04272e94,2,4,2021/2/20,2020/3/30,3050,1446
0x1e73b8b63dffae89decddbead2aec8b81aab3104,2,2,2018/12/30,2018/12/27,1024.84,3
0xdd5b2e34ae66f7ea213e0d1084cc13d8f21c6d83,2,2,2018/6/23,2018/4/14,17.631,10
0x35bc7f965efbc99d5719388e906f68b110d572f5,2,2,2019/5/13,2018/8/19,3.514,25
0x34ac2140b8d0042269c6916e124edae851de318d,2,3,2018/6/27,2017/9/5,55.416,14
0xe3def2e6a3b8742013d91315d1283629e2b5256e,2,2,2018/6/23,2018/6/2,55.755,5
0x9ed0a3dd53243039354ca6ddc1b97eed29de1994,2,2,2018/6/26,2017/6/6,26.857,17
0xd557e85a2bf7a5e873db8f49f9f5e8781ecb37b7,2,2,2018/6/22,2017/9/15,74.88,143
0xa5f50fd686f34fafd5913db82a8d392070d53d2e,2,2,2018/6/26,2017/12/23,37.14,65
0x9663b8955a96fc13e6d8b61fd3a74ca3777179fb,2,2,2018/6/26,2017/12/11,19.345,7
0xad477084a125ee73415706b5614de757282e7990,2,2,2018/6/22,2017/12/13,2.245,7
0x1d23a35812ec2bf7c4c17131430b54bc88778bfb,2,2,2021/1/31,2019/8/26,6.306,22
0x66f1eabbc2846b3f0bc1f7e4affe34b0799f19db,2,2,2018/6/22,2018/1/30,5.525,5
0x0899d26a3e53ffa41abf60d2b02a94fa9d62337c,2,2,2018/6/26,2018/2/28,5.277,26
0x34adaf418f2defc84c13f3695635cc3f9eba49c1,2,2,2019/5/12,2019/1/15,21.192,25
0x90c94952e0c617c6d27ea18a81ecbcc4313d1122,2,2,2018/6/26,2017/12/26,1200,13
0x62ad86333cf1178435c274e253f939cb13ae51f4,2,3,2019/3/18,2018/12/25,414.423,27
0x9bd70dd5a419f5e07f62f604b47bffd9e68f26e6,2,2,2018/6/26,2017/4/9,54.71,55
0xbf5dad61b4e41686cfb1033c404cdfb6cdc0df5d,2,2,2018/6/25,2018/5/4,127.17,7
0x9fa3f1c217fc3000bb065d6df40bbf5f5ecb4def,2,2,2018/6/26,2018/1/17,1.878,9
0x2b06890f4f18befe05bde919fa284795547dd5c2,2,4,2019/12/26,2019/11/28,900.102,7
0x60a4d652c9e4c1426c153378ad5e42c47e60d5d5,2,3,2019/3/18,2018/9/8,1151.46,24
0x1c88c2eedbe560fe2656a10ba801b374688321bb,2,2,2019/5/22,2018/9/18,99.01,31
0xa89671e33963ad32cea107ff6c7db9ede65fe52a,2,3,2018/12/28,2018/9/3,394.659,16
0x5a40bdf2ef69d71607dd9e54c9944b3413cbae0c,2,2,2018/6/25,2018/4/12,5.98,30
0x01d0f64082ed4b5fe06d0249724acf8c2f362d59,2,2,2021/1/9,2019/11/19,9.144,179
0xacf18ad5aef15d807708027b1baa7ea40a32e0c7,2,2,2018/6/22,2018/1/14,1.704,40
0x8a5095072ceed7918785c6593c5449a716f5221e,2,2,2018/11/10,2018/8/17,6.55,6
0x21d82f71cea152e3f1af657308101e3d3631115a,2,3,2020/3/12,2019/9/24,12.666,8
0xd479e8781bcd9a14de134596c25ab437be0f54c7,2,2,2018/6/22,2017/8/8,25,346
0x2a615f643fcc6e23ea2ae86b0213f81c9a08944a,2,2,2018/6/27,2018/1/25,0.938,6
0x0e2aad9a199805ed7915cea7c100d77a1b660638,2,2,2018/6/27,2017/8/1,300,29
0xfedd1fdbd20fa24d4b1a5e84cc207ae8d706d452,2,2,2018/6/25,2017/3/3,143.05,794
0xee36dcc536fbdb6b7745e0a313d33e8bdf2fa788,2,2,2018/6/24,2018/1/6,1.683,5
0x36f916f8ef3bc7d7ef1c947161b1455575e56cf6,2,2,2018/7/15,2017/5/13,38.963,602
0x09740755b9ffac18137bf83576e7fb375c5ef748,2,4,2018/6/26,2018/1/13,20.092,11
0x5129fa4b9df4f8d0ad4b1618a760bd165f8ee533,2,4,2018/6/24,2018/1/18,14.13,9
0xf547995f5be0aa844c2ef10be5f5a85c1455b8b3,2,2,2019/5/26,2018/12/20,10.15,26
0x09430e8ff4fd1bcc91931fa49d10c34ea22e6c55,2,2,2018/6/26,2018/1/19,7.095,6
0x258d17569ba54c474a4d2c5093eec82113591944,2,3,2018/10/31,2018/2/19,3.11,628
