过渡地址,转币天数,转币次数,最后一次交易时间,第一次交易时间,转币金额,总交易次数
0xb29cc3fd2b1f9b5102ba18a9334825bbd29ae3a7,5,6,2018/7/12,2018/1/30,5.00144,66
0x2c94cbdedbe06057ca4b96b725613587c85eefa5,5,5,2018/6/27,2018/1/12,21.4686,30
0x4438a98830d862ccd4c9cbf4454ac00abf68ac97,5,5,2019/6/23,2018/10/30,437.08,39
0xabde8cb428a55fc8da3ff02cd540f7968aa962bf,5,6,2018/7/6,2018/1/30,81.99,781
0x8dcf2886a0788e0705650c8a78513921cc3cbf53,5,5,2019/11/27,2018/7/25,339.671,20
0x8042c780ecfb6c373055d772d13c55f6c5265e40,5,7,2018/6/28,2017/12/13,82.6,598
0x7e91f65e85a3b1cee607007d8dfdb775af139c8a,5,6,2018/5/30,2017/12/21,37.4883,35
0xbafa3ea0b98f86616029bac7670fd299abe3c799,5,5,2019/8/20,2019/4/3,432.05,17
0x328b0f1bb1f69134b66921762078f5de54de94e3,5,6,2018/6/26,2018/1/12,22.1865,22
0xd98988ec527bbd519fa4b15fdcf77096877e3a06,5,5,2018/5/23,2017/12/17,13.185,24
0xdc98d1f93cd4ec7ee005da43d6b30fb4bb7f9984,5,5,2019/8/27,2018/7/30,34.6794,89
0x8477ff9871ea2a35a517fe064168a06c69d7b33a,5,5,2019/10/10,2019/8/15,203.35,10
0x49e494190f91da3983f11567c8798dcf6e6d0410,5,5,2019/4/16,2018/7/23,220.337,63
0x025a9783dc812ce0f93a445b7e84ea27d1828a15,5,6,2018/2/14,2018/1/15,75.3378,24
0x1bd77c0ceae60b2faed2a986d2f94cef56339492,5,7,2019/11/24,2018/7/31,148.001,115
0x2b5291b4db9b1ae15e184bf26218a146d96230c5,5,7,2018/5/17,2018/1/13,48.5773,33
0xa5560a2d6990fff0043a5a3795ee6073e27d89a0,5,5,2019/10/29,2018/8/3,254.5,117
0x713bcc4cb6e10e21d2dc01d7bd5252fd46d575e9,5,5,2019/10/20,2018/7/17,73.0506,52
0x855a94e45444b975a3ff5527d00399322aef341a,5,5,2019/10/1,2018/8/2,125.93,59
0x9a3f89f04d3d66ff81ec5457ca96bd4d88948fe2,5,6,2019/5/30,2018/7/20,37.727,172
0x3172d652ab99e046f109e44491ea0c2f4a6bf72b,5,5,2018/6/12,2017/10/30,35.2378,32
0x734b3dc176769c7a6a36b637b09847f63b612b81,5,6,2018/2/4,2017/12/22,9.52738,14
0x6da180551217e816cb339ee60119c9ff656b1d49,5,8,2018/2/14,2018/2/5,44.7208,15
0xb625f231fc967f497de7bee9b6a19149a65c5f20,5,5,2021/2/20,2018/7/24,25.0891,23
0xbecdd8b6bc6ffffb620af09a0737204b44cb8cff,5,5,2019/8/1,2018/10/12,45.6318,32
0xff5bf059e38d4af3f5f44d7be3244b7a10db5e0b,5,5,2018/6/29,2018/2/2,33.6181,27
0xce7f2b336d3f9da304e61b3291929905aa121bde,5,7,2018/7/4,2017/12/29,39.6746,77
0xebd14d3c317c75c7b150de2a5b31dbfab219cd28,5,5,2019/10/28,2018/8/9,254.745,272
0xa4d166f95ecfac87909fcfccd20924671c861e90,5,5,2019/7/26,2018/10/18,111.993,36
0x80713150aa839b1e0f84a0503689f4ad63835a56,5,5,2018/6/12,2018/2/17,44.757,12
0x475d14ceb3f7a20fb4beb9e0db6d20f76a61aa2c,5,6,2019/5/19,2018/7/19,47.5154,77
0xaf58f2c60b728f3991fd68037e836bfe63a921d9,5,6,2018/9/3,2018/1/3,103.77,33
0x8646d6330128e1f664b111bbe2d86497b8230d65,5,5,2018/6/8,2017/11/26,53.3848,16
0x902d4e6291d6189d6a5c00df27c262f4ef93ea85,5,43,2019/2/20,2019/2/12,314.734,72
0xaf920ba1a1d6a3c9ed4a8ab52ca3bdffb0508e3c,5,5,2019/10/20,2018/12/11,113.11,20
0x439baeb7b5c8e0525d55830317ea57ec37bfb8f3,5,5,2018/5/4,2017/12/19,25.6615,10
0x77a53c69ab3782d23ee703584590366808d22920,5,5,2019/9/25,2018/7/27,139.713,41
0x3b790d3e17f1d92005a1415d4510f76594305399,5,6,2018/4/18,2017/11/26,80.9391,48
0xa8e69c662e216c5e34689b988d4ec2bed1a8ed31,5,5,2018/7/3,2017/11/25,19.9345,63
0xd69f58a26b99dcc70daabec5c23dad943c986866,5,6,2019/11/20,2018/7/17,37.8169,62
0x1dc13a0641780e0fcd00d3f55a6ca5ccefe38277,5,5,2018/3/8,2018/1/5,288.195,16
0xc4fe5b545e113e2ddf033ad155afdae6de5b240d,5,5,2018/7/5,2018/1/16,13.7564,54
0xf922dd6868ae515e2e278e6dddcf2fdf7dad7b97,5,5,2018/5/19,2018/1/8,14.4328,10
0x51352f74777c6cf1041bdfe33b1dd5dbaa173f8c,5,5,2019/5/21,2019/3/8,129.893,14
0x26c9d097e518ee5366b97f23601ec16a8cc35485,5,8,2018/5/3,2017/12/28,67.548,36
0x07264f7dfb75764e401fc77ea09146e41408b2f4,5,5,2019/11/25,2019/11/17,51.95,20
0x1c9e3c68d29299f37d85378839f3578b2855fe49,5,5,2018/4/25,2018/1/22,9.54313,13
0xc9b6898394a0335ca22ddc2f34b40fd4a9c09cfd,5,5,2018/4/23,2018/1/17,22.7364,17
0x1954d1f141eea29c6e836fa591f60ec976c2d400,5,5,2019/9/24,2018/9/17,22.6411,18
0x134dd28885d86c40851bbfa0e13f2a25f2c89506,5,5,2019/9/28,2018/9/9,51.1943,57
0x9bb108ed4116d43239707fb638432c074e3b712e,5,8,2018/2/6,2017/10/31,104.474,35
0xa444f49a38719c4d57644bf992023957699d1c3d,5,5,2018/6/6,2018/1/20,7.86947,12
0x7eedb29bcab74a2e70583bae99a604c052f14c1e,5,8,2018/6/4,2017/10/26,15,620
0xb9de6d052c6cfbe47d8639f825b30b808b33bc70,5,7,2018/4/5,2017/12/22,81.9904,36
0xaa826bf292159223fe53a4f0860a10f2348a6dde,5,6,2018/6/25,2017/11/12,13.8006,142
0x9ddf2a6e91d0cd4f2181243c7c4e0abf6222f617,5,5,2019/8/2,2019/4/5,120.717,10
0x85956cfbc5968a924830c4e8c8b426e8b934dd5e,5,12,2019/8/29,2018/9/5,65.6507,784
0x6aa87ff60be0d664eb66633271025869817b730c,5,5,2018/2/21,2017/12/28,41.924,18
0x40bf0b3679af41c5e1c66efd56e5b27b051c1f62,5,6,2019/7/24,2018/7/17,95.2409,118
0x063d4aba311f742a470fb17d24346492bc8d551b,5,6,2019/9/8,2018/9/10,79.3667,154
0xdf78ea3c57e28609673b96c2d123e42a9948cd2d,5,5,2018/3/13,2018/1/10,309.414,11
0x4dc928e8d5b776ad1a5892c3ba917f77190c369e,5,5,2019/6/27,2018/7/18,256.141,64
0x69efe7492949649d1330b11d9c35ab78eb50325c,5,5,2018/5/12,2017/11/23,197.763,28
0xf195ac564a2ff754ecc5310f8b2fa887e6f23fef,5,5,2018/6/2,2017/11/15,6.76644,92
0x18c146266d6e1d63d89a45b29197a76f27cce8bb,5,7,2019/7/11,2018/8/2,675.822,23
0x3f4d6bf1fdc9aaaacbbc86b9c7811673c4d36346,5,5,2018/6/4,2017/12/24,11.9044,78
0xea2a0d1e055165e3e893433b0c602a2b6dd58829,5,5,2019/7/6,2018/8/17,1189.99,49
0xdd71fb83a25835d4fdff158622f59cdb592a4f06,5,6,2018/12/25,2018/7/17,2.95914,230
0xb5df95186f6a73943b71fbe9279833ffe67ea4dd,5,6,2019/2/26,2017/12/26,18.4666,36
0x52c3bbbaf87121a1fc3437a4022bfb519466162d,5,8,2019/11/2,2018/7/27,281.62,30
0xd00564ebfea9d26b886ef71959eb45daa4404763,5,5,2018/2/27,2018/2/15,2.02619,10
0x19ea9e9107c152aa367a87edb6995b7a868d0bcb,5,6,2019/7/18,2018/7/24,12.3174,39
0x8ac5b39d1713232e22a6ce423f92203641c5214e,5,8,2019/9/21,2019/1/25,297.87,40
0xe4e9223337ddaad853f790f6179abf25cfcf39de,5,5,2018/7/2,2018/1/10,37.7691,14
0xc40e7a66087398f395a45b6376a0eb3873806d3f,5,6,2018/4/28,2017/12/26,26.3195,22
0x40150c09fe36d31c65d19ca4c0e7c977e81a17f1,5,9,2018/2/5,2018/1/7,34.4157,18
0x0e4069a489b1556d78c00655c506724301d4030f,5,5,2019/11/20,2019/2/24,52.488,18
0x81f43513c813b9af1a7b6361a38a12e6740a9a78,5,7,2018/6/29,2018/1/7,12.8,605
0x70cd15e1319e742f40a3dea04e019dfaf1246ee2,5,7,2019/8/30,2018/8/16,116.832,133
0x8d8475975306092706f801f956c05776da658048,5,5,2018/6/15,2017/12/14,29.6901,18
0x4a361bdcbfa916c2b4293c25d3c8e8e43a99041c,5,5,2019/9/19,2018/10/17,406.634,40
0x0f75fcc5c0f72369fa85871e8fb5850b6bec1b44,5,7,2018/3/7,2018/2/9,59.7709,20
0xa4754d14d5421be5396876023428cfdfd7d8406a,5,5,2018/3/28,2017/12/25,557.836,16
0x1e34507ececf21546dcbe5a169ea60cb30f1cbe0,5,6,2019/11/27,2018/8/13,98.1559,538
0xd93002bc974a5383a9e2f863732898e3a620386d,5,6,2019/1/2,2018/9/26,225.423,12
0x6827d5d416bcf9a92442a32dc9dc3020c7941d6b,5,6,2019/9/17,2018/9/6,216.019,38
0xf8dca0ac892e02fe4814ae32f3012cbbd7d7a12d,5,6,2019/9/16,2018/8/4,119.732,85
0xcf1981929d556c1201174ac1a65889e2955e7ee5,5,5,2018/10/15,2018/9/4,69.1684,10
0x0c9dc1760ce655b1847a2f62e0b3542eb14d7ace,5,5,2018/6/20,2018/1/9,23.6432,36
0x6fe57b2a2f1ea4775f6dc60457d1d744e8a3e17e,5,5,2018/7/2,2018/2/2,18.1043,29
0x35cbfe2eda0c3ff46c86f20e2ba5b75715975b64,5,6,2018/7/5,2018/1/14,8.233,214
0x6ed8c7960e43f2a8765d8580691836a2997475cd,5,6,2019/1/10,2018/8/30,34.4431,23
0xeb8fffc142c30c35f4515cac6fef40707c4ed495,5,6,2018/3/23,2018/1/24,3.07803,24
0xf4f0be6d8a870491b3cb2d199b33cc272fa082ad,5,5,2019/10/30,2018/9/13,234.804,188
0xacdb21987370295b75b2b6b0035064e5485efc14,5,5,2019/3/26,2018/8/14,66.1189,14
0x58089775a7423a1c7b65ee66383b3f1a7fa9f240,5,5,2019/9/23,2019/1/4,5.5,39
0x628e279afc489ee8361213b1e1df44d83a00da79,5,6,2018/8/9,2018/1/25,28.1587,86
0x51615c7b4d78f977322d3d309ea355709562456c,5,7,2019/11/26,2018/12/1,82.9018,38
0x9c34e2b471cb08e30e42b31b5c66014cfa854b65,5,8,2019/5/24,2018/11/12,77.7403,18
0xeb013b9dc7909e2418c28bbb6a6526b9a0ea7339,5,5,2018/5/10,2017/12/18,29.0508,10
0x628fff72d14c0b20f8dae8301648201700379eaf,5,5,2018/7/5,2017/11/23,82.0645,40
0x5b59d58c35cd5dc73ea9a3794f5a3fa7264b628f,5,5,2019/5/16,2018/7/28,1336.49,21
0xfe46a611a363b87117f98351f8905d4cf3c6bfdc,5,6,2019/6/5,2018/8/24,67.7455,29
0x709442e3ee5782a59f23f14ad1967e4312c45c55,5,5,2019/4/6,2018/11/22,11.386,36
0x3e6e38484aee12e9c86b4505c897815dd21e6110,5,5,2018/7/6,2018/2/6,27.5432,24
0x36e59132fe07212e7254ddcf944d995701338f45,5,5,2019/3/28,2018/9/13,24.4105,36
0xfdb254066458953744c07db0ea362f1080ac2d57,5,7,2018/2/7,2017/12/29,36.9637,16
0x418008a326ed2ccdf9daabc755637251982ca6d8,5,5,2018/6/26,2017/12/21,12.3299,74
0x43d8fe43d4ec5388a310e4f1654db209fb8c2faf,5,5,2019/6/23,2018/9/10,56.549,74
0x8e3a16e87f29c7ecf68cd250531097b40dcd4060,5,5,2019/10/29,2018/8/7,43.6938,14
0xd7f27a4a4c09350f23e32eff0013d2dc2153f986,5,5,2019/8/3,2018/7/17,23.7226,48
0x11c6da3a17c060276d3e9ae2f0ef5f81d8d0fa69,5,5,2019/10/23,2018/8/21,14.8572,49
0xcaf3fd80befe90f29a8555c531766e2c3b3d53c3,5,5,2018/6/23,2017/11/24,151.512,81
0x6f2b232d36382f1738c51c5e5cb2d9b3713b6dec,5,5,2019/9/13,2018/11/28,588.729,106
0xd42156d637e27dfff1352b31957d0d43523e4318,5,5,2019/9/13,2019/3/19,34.1278,24
0xf4022d348caf52c51c571d0f1f116ddb87dd2459,5,6,2019/2/18,2018/9/22,179.063,12
0x747ee0c746fcdbf594e2d5f38d871dfc0a728eb9,5,5,2018/7/6,2017/11/27,235.992,366
0xd22043e6c781f77e60cb398a90cc69ceae3a02dc,5,5,2019/11/16,2018/7/22,60.28,60
0x8112cecba8b88cb31f57ac9c67d69358054bc2ff,5,6,2019/11/22,2019/1/22,73.4728,16
0xf50d1d205b2e75513e3815db0589cb3920a36bd4,5,5,2019/2/15,2018/7/19,7.47192,26
0x2d2d8fb90cd1a3011845718ce0ca326a7f03a824,5,6,2019/8/2,2018/7/23,356.104,44
0x37ddbe80b3fc8bd7de26959b4d2705378e7be161,5,6,2019/5/8,2018/7/19,1.59262,13
0x0e29ca76ac34da1f24acac3572a5c3e07bb6588e,5,5,2018/2/18,2018/1/22,1.60378,10
0x916307837332a8003c9f98ddc2de9c2df71df007,5,5,2019/8/16,2019/2/12,64.9681,12
0x1023babdc04adb5ebb34077ccabbdb59842ce4e2,5,5,2019/8/13,2018/7/18,863.201,16
0xd3b6bc034fc1ff4019c37e61a46d575ff5ddd1ee,5,5,2018/6/14,2018/1/6,7.14286,61
0x35cd7548d59bb569966946de25f7519eeae0fc13,5,6,2018/4/15,2018/2/26,30.4034,11
0x57730354df60e196d5fa4941abfe443f5954207a,4,6,2018/6/20,2018/1/8,28.1743,14
0x31096814af0e53e14ece6ee48139c5a809e9a4d8,4,4,2018/7/3,2017/12/26,14.8103,49
0xa3d8450741042fb87fddceae9dd10d6df6ca160f,4,4,2018/7/12,2017/11/16,54.27,268
0x777c3db3ce18de62ae188e6ee56b5bea501df1f3,4,4,2018/6/8,2017/12/1,3.18006,32
0x1009d700b4259dcf168da20c9003c80be16c1469,4,4,2018/4/30,2018/1/10,21.2267,8
0xe305cd3e6f260fdf23a643e73ee4624f33f0b79f,4,4,2018/7/6,2018/1/5,21.2927,12
0x55e1bf95661a5275398e80ca1bdd967578064769,4,4,2018/7/5,2017/12/24,42.0867,22
0xd641190297c5f7322b0c02a2b69f20fd5d4d3c4f,4,4,2018/6/5,2017/12/13,25.98,52
0xc6e7e8373c134fa035901ec74eab7963d212d063,4,5,2018/5/19,2017/11/29,309.702,34
0xc53fc2b9ccbb91547d927f596887461c1853a45b,4,4,2019/11/22,2018/11/26,439.96,443
0x00830bacdcf031294e9c6a2df0d3f30542257c91,4,4,2019/6/22,2018/7/19,17.405,33
0xa338d823f7e4d0f8f042303d5d4c05f606072d33,4,4,2019/10/25,2019/2/13,117.591,20
0x364528b1a0686dd11faed9e67e0de09a239fc16e,4,4,2019/7/25,2019/4/27,5.5553,9
0x901ef77266a5a516ee1527d74c7ea857832223a4,4,4,2018/7/6,2018/1/10,4.42547,26
0x654c7ba7531ac7bf4e3a44ae566bdbc640bb4f79,4,4,2018/4/20,2018/2/22,36.7971,10
0x7bd69470471238c91bd960afa451d69ac11db50b,4,5,2018/2/6,2018/1/11,41.2412,12
0xf2d8284c4dc1bf6dd0e141ab21698fcef1630df5,4,4,2019/6/23,2018/8/7,56.3858,26
0x9764b287a7d5bb67d61f860076f87d96de2cb2af,4,6,2018/12/25,2017/12/14,22.6901,103
0x8172c87370c9135b19bc6153be22018bce16d877,4,4,2019/9/2,2018/9/18,37.098,30
0x8f5179c9ccba2bdbef60843ef6168b7c1e5af8f2,4,5,2018/6/28,2017/12/10,95.5563,102
0x87cd63fa6fd7be8eb67f55416367c1c4cd78ecf0,4,5,2018/4/6,2018/2/18,85.371,15
0x46ecbd917c0243b37e909bd0f3fb72b00e4cc505,4,6,2018/2/26,2017/12/13,168.864,25
0xef0e45fc5df23643211b90bd30c409c414b27cdc,4,4,2019/11/18,2018/11/6,224.841,66
0x2bf4e6dae7b87b8d8026601b5e362ead6f5a83ca,4,5,2019/7/10,2018/7/18,95.4943,76
0xbfe190e1be5bba322e73b549db4dca2dec125b3a,4,4,2018/3/12,2018/2/19,1.55201,8
0x1953e95b5112c1bf775146f0c443d7a0f7829812,4,4,2018/5/26,2017/12/22,37.8872,64
0x703497b0e034175e005052711590a3ba19989e01,4,4,2019/9/25,2018/12/4,451.373,22
0x91d97afefccda80edcc1e470ee1322ea87aaf6ae,4,6,2018/2/20,2017/12/19,69.5071,76
0x54f443c31824a8d6a53c61821d5d176ef0c66322,4,4,2019/10/20,2018/9/4,106.012,196
0x0ea5057f2fd7cfbde7568d49ad6384dd88a2912e,4,4,2018/5/8,2018/2/2,26.7787,12
0xa89f741e5263fb6d491f20992f0005f334bf8464,4,4,2018/8/12,2018/1/23,305.65,41
0xd6d1a25f6422a2642de1e77243c6a671ab9010f8,4,5,2019/11/26,2018/7/22,1121.24,119
0xdbbcf663562e05b10fb3b7f342b1806d4b2b5ed3,4,4,2019/11/13,2018/10/8,3.7,120
0x15488168399821babef0f660b3e037ab8bf4ab81,4,4,2019/8/6,2018/9/6,105.622,41
0xdcde6519887e07b0e94bcb8b100505081fa46524,4,5,2019/11/7,2018/8/21,85.4661,67
0x95dd9a2679792b3bfabbfb901d64e8683231d67e,4,4,2019/10/25,2018/8/18,694.487,122
0x0aeda4cc3277f066fdaa0534970c2a0697bb8dc5,4,4,2018/6/7,2017/12/31,36,259
0x575e71af2c806963a83245fdf0c674c70a4d3865,4,4,2018/6/16,2017/12/31,6.2482,13
0xa254e08d9798db9772fe58a1836cab9a039fcec9,4,5,2018/9/4,2018/8/2,2.43586,9
0x4e03a48a10f2fb1e59018ce5d6fca605bcf80fa4,4,4,2018/5/15,2018/1/2,53.8172,32
0x27e984ac0882205a3afcb00ffdafd7fa4e42a69a,4,4,2018/4/23,2018/1/12,3.64844,14
0x0ee2e7da7d4725f92aab0f233cec5e2304b93c80,4,4,2018/7/6,2018/1/25,41.8544,132
0x7b0e8c265fe15abf80566ca46c64c425c18c05f1,4,4,2018/6/2,2018/1/8,23.7695,11
0x77aeb18ef1bd899f00726b154166f226d05ec8b7,4,4,2018/7/2,2018/1/23,1.79849,16
0xb8423c8ae1259ed2a07d9f58815da07006c1d864,4,6,2018/4/26,2017/11/13,50.6377,166
0x0ed8b17bbc7ed04dd0b4b6426bf085390f985fa5,4,4,2019/4/30,2018/11/13,2.25061,14
0x4f9021da6bc9666670ae9f522f75f02602234aab,4,4,2019/7/12,2018/12/19,117.935,31
0x231e08de6f87b5b5e9eecdc58474877d844209a2,4,6,2019/8/23,2018/9/13,1247.71,129
0xc171ff3cf31bbaf129ffdbcd849896ecffee7e9a,4,4,2018/2/2,2018/1/22,2.53972,8
0xa66caedc23dc90a6511249ad995597038c7bff9a,4,5,2019/10/30,2018/8/4,215.029,96
0x91f85cb0badc5dd754e9080037cc97db3dd0c95a,4,4,2018/4/23,2018/2/5,40.4685,10
0xea4bb24933aed9e92a7cb0913dc38f3ba4421c2b,4,4,2020/1/22,2018/7/20,152.139,76
0x081bf19b445e48890ad73b3675b5506681276ea2,4,4,2019/9/2,2019/1/9,21.8482,8
0x52ac5c6a82c900b4c9c586c41683d77cbd1e5a2d,4,4,2018/3/6,2018/1/23,2.30346,19
0x214e31a63d8de3d72a2ec39aa82f3df60416fc1c,4,4,2019/11/25,2018/7/18,26,366
0x58f5ef0793f02845b370f45e92182ce51b3edd46,4,4,2018/2/11,2017/12/28,15.5549,13
0x2d6966d07e2b956ccb187fbaa0d95e97b81da866,4,4,2018/7/3,2017/12/1,7.02,1083
0x35b1c19681e165072c205049a905fe3c366ea69b,4,6,2019/11/7,2018/8/18,241.544,64
0xf6fadf892fd63e4cc3d800987a488b80f7c2201e,4,4,2018/4/3,2017/12/29,79.6801,8
0xd9e19066f0b385ae14ce3fc5ceaebb819b84fde8,4,4,2018/7/5,2017/11/27,10.6294,86
0x22d1f4a747b65bd6350db52f6db08ce816d9b33f,4,4,2019/11/18,2019/8/3,228.195,8
0x8c11173decdadd1182eff0ec283152e6515ddb0f,4,4,2018/2/16,2018/1/21,2.16784,8
0xd6ea6e28863c75d0e23bdd9acd213eb15e50fe6f,4,4,2018/2/16,2018/1/1,20.7746,9
0x579ebc2239df2a01bd53634d1f0ce9becb7504ae,4,5,2018/6/18,2017/12/14,36.4819,23
0xc3cecb3aede33c9573ee041efd8c5b6320dae45b,4,4,2018/7/7,2018/2/26,21,512
0x66f2d0da8cd410a0d543f55af6c5741702fc01ad,4,4,2019/5/16,2019/2/17,104.26,13
0x1577beada669606c95131f8b94aba835d1428538,4,4,2018/4/15,2018/1/9,15.5362,18
0x040e1143f8f7698e9602ea57a8ad3ad336f72748,4,4,2018/2/17,2018/2/4,2.61761,8
0x191e303062f9f71d48c6e76acfae75928fb76580,4,4,2018/2/21,2017/11/13,0.884651,10
0x3f5d5ea7d58ec1f3c1860055a74d3a2d4a8cf5e4,4,4,2018/2/9,2018/2/6,48.3002,8
0x5c29e0bfb3b726a61cc079cbf34bd0064223e2c2,4,4,2019/5/22,2018/7/18,44.9184,174
0x55c9bea33f6bc2280289fb34a2c7a8996afd5699,4,4,2019/11/25,2018/7/26,45.308,62
0x5f82254f22fab752e7b41ce46ab70e53449bd0cd,4,4,2018/9/12,2017/12/28,52.5801,142
0x2579fb57fc505ce3993c06d0b3c4c0b3344c28b4,4,5,2018/5/4,2017/12/24,263.193,18
0xdf5db4ea02041000ee528470bd3f736b2d646acd,4,6,2019/11/11,2018/7/30,1200.25,28
0x1ec2f8e8a9f99d1404cc01dfac2190f41aa74eed,4,4,2018/7/7,2018/1/9,142.98,275
0xc27c52c46d18da4752fee81075b92bc6ea2e6267,4,4,2019/11/6,2018/9/11,488.404,29
0x09a6d91f03a110e2213ee5f14e508d2e1d6758bb,4,5,2018/11/18,2018/7/19,114.975,28
0x84eaadef81aeefbfc0d128f9d429591ad40a5de6,4,4,2018/6/20,2017/12/19,9.98655,14
0x3d5c15d83acb833da6fcb0fdb271e7ccfac133c5,4,4,2019/9/25,2018/7/28,125.98,55
0x7070c15ca15bf36daeb1751172064ca29f37e039,4,4,2018/2/5,2017/12/23,11.0997,25
0xa175dcfbdb533d238f4e44abc19a9386a848c029,4,4,2019/11/18,2018/8/6,4.17822,42
0x4e597c29caa55ef85dd8164199d27b637d37a9fe,4,4,2018/2/25,2018/1/28,2.95048,8
0x75340a821b120bd2430c9546ad98e798d0e81e2e,4,5,2018/2/5,2018/1/14,15.006,10
0x19a5718de102c21cd8a10d2e171b1923a6a49bee,4,5,2018/5/28,2017/12/20,66.4265,31
0xe30229bf9a22e6d0e1dcfabbe1b8fe3637ac8611,4,6,2019/10/11,2018/10/6,61.7188,21
0xe43e9393d87ebe3a63c4d8f704f52a6c69458eae,4,5,2018/6/22,2017/11/20,53.6616,126
0x47d33a487cb39d08d8997fe680deaefcf5bef49c,4,5,2019/11/15,2018/9/6,82.1134,84
0x10abf984d5caea1e9d9db312eb4df3a2bf5dce91,4,4,2019/10/10,2019/7/9,25.243,20
0xfb0302f81a7f426b5148057b774b4129f0874d1c,4,4,2019/6/25,2018/8/6,23.8813,48
0x0fdfc7a090b8350bcce367bd54f26db8efff2800,4,6,2018/4/20,2018/1/28,10.5946,34
0xb149fb941178c6c2761f3454db2e713f41e4f55a,4,5,2018/2/3,2017/12/6,54.385,46
0xc4e06a875c930ada34b179d9ef345cef0a5e0b82,4,4,2019/9/24,2018/7/20,225.691,52
0x56cd486da352866bcd3650f25b036a8bec872938,4,4,2018/10/17,2018/8/25,19.1361,10
0x5debff57e3d41fe63c9220a09745d7eb6c902905,4,4,2019/11/22,2018/9/4,525.08,110
0x0881ef82843cbfa0dd324f728b4e04d68a40bbb8,4,4,2019/5/17,2018/9/12,205.248,43
0x8db825da4a808b074f69db3a70dca92ab8571343,4,6,2018/4/2,2018/1/14,13.7685,24
0x21346f9c0a39a549dd6bf33cf0e7226975d71c56,4,4,2019/11/11,2018/9/30,51.5543,14
0xebfdb918959b21df710cf6cc380baeab44bd3bc6,4,4,2018/2/6,2018/1/5,8.41308,10
0x27ea5a473e9708c41c335dd4b97f557a0988f4c9,4,4,2019/11/11,2019/10/18,1.92647,12
0xbc0abf471af60f5f14d66202af30ba79f7bb2883,4,4,2019/1/25,2018/7/17,385.954,164
0x55f4d6f7ef886943d77d442019a4ff7591b5a01c,4,4,2018/6/30,2018/2/26,69.99,95
0x25c82ff64f76deb5ac6131d86e736b4808eda08a,4,4,2019/7/10,2018/8/1,55.2921,26
0x98e530a22d00f1e0d32b153d4cceb15e130fa8f8,4,4,2018/1/31,2018/1/17,45.7793,8
0x67d8e21d781aac3a0744da52ad1676e00c1c8ea3,4,4,2019/9/10,2019/2/24,150.961,40
0xa8ab8ad609424619ca5bdcaf438a9221ed2a9af5,4,5,2019/11/15,2019/6/21,60.4251,15
0x20b896073a8839ef1104fec3392792c26ae17ee5,4,6,2019/10/1,2018/7/18,252.93,49
0x7a776978ed36800159f76458a40e3b5403de1217,4,4,2018/2/9,2018/1/8,30.9966,8
0xd238c96390d12184402182e33e683cffb442c993,4,4,2018/6/1,2017/12/29,6.5213,33
0xef990eb7316691454e5f161ea366910747ee4ae3,4,4,2018/7/6,2018/1/29,105.945,67
0xbb42712e3cb55adec85a54db473fc5256d36f9b5,4,5,2018/2/4,2017/11/22,193.176,17
0x34d46cd660f01f037cdcdcc317ddd9ad814db869,4,4,2018/3/31,2018/2/20,139.897,8
0x78fe36165350a2110e70f77370b9f10aed0f1e6f,4,4,2019/11/27,2018/10/9,2556.85,36
0x678e68003ad243064d07df51a36023aea2f3bce6,4,5,2019/11/23,2018/10/19,164.09,22
0x576f4a1573d291329ab2734fe1fb2d53c132af2d,4,4,2019/5/29,2018/7/28,134.462,143
0x04067c0faa415d95ddc628f0a2a33efa1972c016,4,4,2018/6/27,2018/1/18,12.4471,27
0xc9c1e87a6c7adbe78e27368dcd1552d757dd6c68,4,4,2018/2/13,2018/1/10,3.63521,12
0x0b2afea337525e204050972927b1d14838dd56fb,4,4,2019/6/28,2018/10/16,199.761,46
0xb8ff16c5903650233f731108aa3b1167956e7fbb,4,4,2019/11/25,2019/7/14,22.0711,18
0x9b8c55e1686abfb74b516c946c9c400a97b74d63,4,4,2018/6/2,2017/12/29,8.43243,29
0xb468a6163d20021142d408b5ab7d6d8a6d7338d6,4,4,2018/10/3,2018/7/23,7.59626,14
0x9b6557ff3d833c4a911b284aea834a12b5951782,4,4,2018/2/5,2018/1/9,2.01782,8
0xfdefee97b4e46866959410cf2db1154efbe43a2c,4,4,2018/5/24,2017/11/14,10.3925,24
0x197b50c87a2f5a4893392f06263a626a285b1095,4,4,2018/6/25,2018/2/23,55.5,184
0x94e783b6d71e12a4ce3d93af14065678ff800b8c,4,4,2019/10/31,2018/8/18,377.154,10
0x9c62984ab6f73f11cdcff5c410f93ab76155c409,4,4,2018/5/8,2017/12/24,83.893,98
0xf7c01a8bd089df70535a35ee2deb78f759bf8aa9,4,4,2018/2/9,2018/1/22,23.0133,9
0x2002bd853416f1ae13cca3563fca50e2969d1239,4,5,2018/6/13,2017/12/31,54.031,217
0xc74b0c406b8e2abe456622b572a465a39f614a45,4,8,2019/11/11,2018/7/24,20.9076,145
0x5e7d04d7be3b07ac27ec41867501f524742593ea,4,5,2018/7/6,2018/2/17,101.39,173
0xe4e50549d3d8da8bfec85437b872e6b617af197a,4,5,2018/2/25,2017/12/14,212.163,22
0xc47146e8b2861a586483bebad30c216fff7b4b3c,4,4,2019/9/25,2018/10/7,102.387,65
