过渡地址,转币天数,转币次数,最后一次交易时间,第一次交易时间,转币金额,总交易次数
0x332947853236da9de1ad7e3803a49a2f117d322a,4,7,2020/11/13,2020/1/31,1370.93,11
0xf30a863e66df53e5e5fbb97ad08e5b45256de8e3,4,19,2018/9/25,2018/8/14,196.461,35
0x18e7f294452c8a8b08065ef3fd065a48415eabd1,4,6,2020/2/17,2019/8/6,86.492,152
0x31b389e27809860daa941c910f02384828cd8c24,4,5,2018/9/23,2018/8/22,203.293,12
0x1a4503213ab9659c3af83f12357293671662e3e2,4,4,2021/1/1,2019/8/9,474.98,13
0xeb91174c0bc2682f64c5ccde095886adbf29b55d,4,4,2019/2/28,2018/9/17,131.575,71
0x78c7ac7c9e5c65d58e2f935c6742dbebaac6b60f,3,8,2019/3/30,2018/9/15,2.132,265
0x9fc8e816a8cc281827141f60f51cd114b70b2097,3,3,2019/1/25,2019/1/22,6.07901,6
0x986863c8e94e2ed8e5fc32d50fa88a152ebb9812,3,3,2019/2/1,2018/11/15,7.5,14
0xe0f8a61748f59cde35dcefc733884435d859da4e,3,5,2018/10/25,2018/8/28,60.9973,85
0xa54ab7c1d1d6c1285be469193cfe0a3dd88f7ed3,3,3,2018/11/23,2018/11/21,6.43044,6
0x575204d7721383a02735495a295604a9abde3d1c,3,4,2018/12/7,2018/10/11,17.1318,7
0x0f03f7d65feaa015b8cabd814367d3cbc1cc086a,3,4,2020/11/10,2019/7/3,1.82258,52
0x170316606a1854789612c4786785441c6e360568,3,4,2020/11/11,2019/7/25,5499.98,15
0x7890299b03fe857a1b7ac6836111263cd2f6e83e,3,3,2018/12/18,2018/12/13,20.0664,6
0xa23e1006e295ea0b27b2996eca9181a1e86050a7,3,3,2019/5/22,2018/10/15,4.855,39
0xe58b8a77ff4be689d50e9c5eb20c40d62b4b6240,3,3,2019/2/28,2019/1/2,1869,6
0x7a3c2d1e4da6726590c8f388b3bf93d061fc161d,3,3,2019/5/24,2018/9/5,25.7132,37
0x014b4ebe1f41d89f2f31c9468ae88e513899337c,3,3,2020/7/5,2019/6/14,41.1861,110
0xf3774e0d873891e3196f440b9423c4774a44e3ca,3,3,2018/9/30,2018/8/30,154.985,11
0x6d84fdf39c160de12c8f8e37062af7c2306e59b9,3,4,2019/3/11,2018/10/27,5.4,10
0xaa9cc17e899b76aa3112037ea75d2abc1148c34f,3,3,2019/5/31,2018/9/14,565.559,183
0x5985071ac551e883fa0623fb4eb9d2bbed94f335,3,3,2019/3/27,2018/8/19,15.6877,18
0x6e16a7712b1ae51f7410899c4bc268dd6782f2ae,3,3,2019/5/14,2018/10/27,12.0254,105
0x3df0bf9798b99c6157ea43a8f55dd3bbf660541a,3,3,2020/12/22,2020/3/30,104.249,88
0x098a8512b2cdfbae148660981b80706c97d605ed,3,3,2020/10/29,2019/6/26,6.95469,58
0x12de81c55966f2e6e358f5bfb1797259cbe0ee3e,3,3,2018/12/8,2018/11/14,67.94,98
0x033f3f402ff45c35e262d25b470611acbf853873,3,3,2020/8/7,2019/6/17,399.99,23
0xf52fb49383c1c0c6a4483118e84f85ccaa0b715c,3,3,2019/3/23,2018/8/27,52,60
0xcdb9846bf75f92e36efc69d14ab5e3001948363b,3,3,2019/1/9,2019/1/3,14,6
0x1717373356e1b76af9ab4d6f31390581c23f28dd,3,3,2021/3/9,2019/7/26,130,7695
0x30c7b5b29968c0019a729fb159007d26ecd6ec07,3,3,2018/10/12,2018/8/8,322.814,15
0xc039bb9786925829d8094158f44bc7c48d52feb4,3,3,2018/12/14,2018/9/11,31.734,16
0x14a4755479f319c45ef0c4cbcbe5fb7206a62e3e,3,3,2021/2/10,2019/7/17,34.8322,710
0x005ace74d6efa5f16173746b5eb44d2f867ce371,3,5,2020/8/4,2019/8/7,96.044,74
0x875c9890e589b00e0491609bbac951f855b7b3e1,3,3,2018/11/20,2018/8/19,61.0163,8
0x0d9c7df0b6a5c4332a40c44d2ac56526c0e070e2,3,3,2019/11/21,2019/7/1,82.485,10
0x8354ff3a6dc214b1e3900c004c8892f1e81eb5e0,3,3,2019/5/26,2018/8/17,78.1023,118
0xc7438bb57503d6f8898fe7cc66f55e4ad6134450,3,3,2018/10/25,2018/9/7,710,24
0xa7fa1ebdb607cdd9a94a4bfef9e4e81054f41259,3,3,2019/4/29,2018/12/6,5.95316,6
0x3b9525cf2eb8d2733cea9612e6f1f93545d1c45a,3,8,2020/3/16,2020/3/13,425.594,9
0x4ef40a83d70f173fdef0b196bf89f4e8adaf339b,3,3,2019/3/26,2018/9/9,69.9464,1152
0x0e59610630b4252dd73bea2d4efb1d49c033a295,3,3,2021/1/15,2019/7/2,56.7396,160
0xeaedd2e14b55df634f325f5c20892258ed75e316,3,5,2019/3/30,2018/8/28,95.081,79
0x141f1cddf7132d2be46b2b240286ac0e1b208508,3,3,2018/12/30,2018/11/12,39.895,7
0x328807c621dcd97d37516268c1f147724eb8269f,3,3,2019/6/8,2018/12/7,6.01238,17
0xf0299125a1e17f4ba293a2ef1597d47fa575267b,3,3,2019/5/3,2018/10/27,47.4513,46
0x0004280fdd5aa8f7edd992eb6f9f377b096ed341,3,3,2019/11/26,2019/6/14,6.5569,350
0xd33eaedad7dbbb58ff9643977e82acdf5d694177,3,3,2019/2/22,2018/10/5,12.7146,8
0x6c319f70f082739608f3736c2df673ff98eb50e5,3,3,2019/6/9,2018/9/15,123.301,6
0x5265da086716680a66cf2f0156c6b4aa050a5594,3,4,2019/1/18,2018/12/24,68.7491,8
0x0877e53ddf365ad536076a8a58e71c18dca1bb44,3,3,2020/3/30,2019/6/24,3625,45
0x00516b490cf46f15aac177ba4d4432c4b03d92c9,3,3,2019/3/7,2018/12/12,12.185,12
0xe9f8221a3f0a92ac2e1deeaf846097dcd19cd81d,3,3,2019/1/22,2018/8/6,55.42,46
0xbab4a3407ea61e3f6b8e5caffd828f8a6487f7e3,3,3,2018/10/29,2018/8/5,0.573347,6
0x0c3209da098506571e668f9b928a6d7780d8d97c,3,3,2019/9/12,2019/7/26,41.715,10
0xe443edcc53350ed4555eb7a99a5291468da4dd45,3,3,2019/3/22,2018/9/21,33.5755,155
0x0c944a2d24b98ed9dcb746a1ac14c42025e7b49b,3,3,2020/11/9,2019/6/29,1400,30
0x1967e3889789d6b74201c0e9382b2e7f5bfba175,3,3,2018/11/18,2018/11/13,5.14735,6
0x14dc71c5ffea521d4b492a88f65e745372019dc4,3,6,2020/4/1,2019/7/17,40.4446,36
0x373c32b1eecf340abc5326ab07d2086e8419ac09,3,3,2021/3/4,2020/2/19,10.3527,196
0xab2044f622f507da645894463157472a49c0d6ec,3,3,2019/2/20,2018/11/25,3.01081,17
0x52adf50a9957306027b0a74ecae0d9b5ab60535b,3,3,2018/12/5,2018/9/29,1.32343,15
0x012c35ed51721823e989bd6ef83620964c97dbdf,3,3,2020/4/29,2019/6/14,1.2826,115
0x1d836b462e0cf1b56dfc1f4d473a030b8881d282,3,3,2019/5/28,2018/10/17,0.825,91
0xd9b8ac72dd2670f191c342735b29b65aa895fa8c,3,3,2019/5/12,2018/8/22,4.60729,26
0x0c16907abcc470a70f19f9899c5a4e777f7e3d80,3,6,2021/1/3,2019/6/28,891.517,15
0x04987462a493606751fa3fef0c4e9be9745be188,3,4,2021/3/4,2019/6/18,123.667,1055
0x02dd4df4e43bf0505b163a022c901665cb8f1f46,3,3,2020/11/17,2019/11/6,14.3679,346
0x2295f4d50a7e2eed71684055cbc035774d54142e,3,3,2020/5/14,2019/9/29,4.682,9
0x329f5165b3c20411dc76f3c5c0b05a05d1ff21ff,3,3,2019/2/1,2018/9/13,5.985,15
0x8065d9ed5d683e6836d83d41bfe2c46776f1cb00,3,4,2018/9/12,2018/8/17,90.0573,19
0x022cf42ab7e1b5c57fc65d5b465425e115dc529a,3,3,2021/2/4,2019/7/25,12.0952,117
0xc7d6828f445888cf615ac9b1dcc92b125304607c,3,4,2019/1/15,2019/1/10,140.256,21
0x1539b0091afd958d95f3d95a7fc263b3758e8fad,3,4,2020/12/30,2020/3/7,0.754428,24
0xed5c126f9d1e9194f1834bf1579313328ec53da8,3,6,2019/6/14,2018/12/13,58.073,28
0xe0f061c3b2188140c0a3e487ef6cc82d74b1ba83,3,3,2019/1/31,2018/12/17,4.7384,10
0x06faf309f87c7b2ad40409afd45e77ed07e0b4a6,3,3,2021/2/8,2019/6/26,98.3604,100
0xdc45cdc944dd07b4d28529ea3611872884b3a351,3,3,2019/1/13,2019/1/10,18.4553,8
0x87a02d1dad8f2155143258241cc4e8d6613f34a1,3,4,2018/9/27,2018/9/20,1.09422,8
0xf766ec57a9924f0a5e5ba11a24b3c71a164428fe,3,3,2019/1/22,2019/1/7,20.9466,6
0x499e203972efaa47cf5dc96e106319e74c957bad,3,3,2019/3/26,2018/9/18,31.6987,88
0x4d1e904de8fc877428aaffde465f0cfa44250087,3,3,2019/5/16,2018/9/9,7.475,18
0x402e161089efa4878a64ba8ad5ca65600ad5dd54,3,3,2020/4/22,2020/4/19,5.83694,6
0x7cacce0460dfcc0cf3656de7ea1431808e9a1eff,3,3,2018/11/19,2018/9/5,7.485,12
0x204809237064ee5b6c4c31b260cf9f6c6fc873c1,3,3,2019/11/4,2019/9/15,21.7073,16
0x938c0855860857b81bf79f8e9b22362d71d1ec4c,3,3,2019/4/9,2018/11/12,14.5819,8
0x605130a773b044fb8fbe4549e009de8a579bda0c,3,3,2019/2/1,2018/11/22,130.872,8
0x2e9bef1c4388b67a6211fce2757ba3a939bb25eb,3,3,2018/11/20,2018/11/13,104.25,6
0x362a06939255e470442b5a24fba1b818c51b3d89,3,4,2018/9/25,2018/9/5,32.3305,50
0x1360593fa538d0ceed9ba4c04260fc20c165f75e,3,4,2020/7/22,2019/7/12,415.16,27
0x058691961b6dabfe076b7ccd0ecb99cec58b1a10,3,4,2021/3/8,2019/10/29,45.8804,2712
0x52fc9909ce10c131c37119f8709682354187ca90,3,3,2018/10/17,2018/10/15,137.016,4
0x0f01462164ac280b7539d4a57833ea52d59844d9,3,4,2020/11/3,2020/3/18,0.341175,9
0x24146bb5420d1dec4a5f6bdd03f793ce7b3c7811,2,3,2018/9/28,2018/9/27,160.579,6
0x1f91e26616ad5b4cde54dc4d43df138f96f90908,2,4,2019/2/11,2018/9/11,35.8818,21
0xeb04d75451644384b5eeacc8b505f39e1a3478fb,2,2,2019/6/6,2019/1/29,54.1029,8
0x344a65ff132f5fdf874b7f841cc1858810410118,2,4,2020/2/21,2020/2/7,40.9613,8
0xffdeef8d25727307267a3d2f6406af9b1f1233cd,2,2,2018/8/1,2017/6/7,1.8206,140
0x9bfeb1e976fadc46f3388e7f2776cac825e35f26,2,2,2019/2/13,2018/12/23,0.50084,13
0xd88de6622f2b271b31c15fcadad595e6b691c21a,2,2,2019/4/18,2018/9/12,66.99,21
0x2f84e2ee4e73060cc5ee9ecbf2239e1b63261563,2,2,2020/11/22,2019/12/30,9.986,24
0x3c8baaaa7af5c4c97029f1c94245a294b186f9ac,2,2,2020/4/11,2020/3/19,17.78,6
0x3634edb3ffabe4d18ab959025fddc19bfa9c31b9,2,2,2019/2/3,2018/10/29,97.3436,41
0x374b7af24536d54684d558f9da89862c4a834b3d,2,2,2019/3/2,2018/9/28,176.493,15
0x2c353f411212b97c6e95de5b4851668509617b4f,2,2,2020/6/17,2019/12/6,37.2406,8
0x282ec33a8902da1f423f4a27ba69c6f97f6f1419,2,2,2018/9/13,2018/9/6,99.0451,4
0x62123ad0c494fe02c97b37389554c9c0ad328254,2,2,2019/4/9,2018/10/13,1.83758,27
0x6ad19284f0036967606cf6b19e5c5cb06d021a97,2,3,2019/4/27,2018/9/15,38.8367,52
0x0296e48bd0d066bbdb23fc550bfe264219af0ec3,2,2,2021/3/8,2019/6/16,3.99,362
0x032bc27769b8c2043a1fd296b9e1f97cc2f00ecd,2,2,2019/12/3,2019/6/17,37.69,6
0x89c20cc3f0cf394a2cc3efe51e9d9838f60bf8d5,2,2,2019/1/31,2018/11/20,11.8385,6
0xf7a9eac5ce34b5cde885df0393e373e49805ea9e,2,3,2019/3/27,2018/12/21,17.1293,12
0x29d3568cf1087c57cd0f4e4e97309276170d4650,2,3,2018/9/12,2018/8/25,8.99018,24
0x3a4c65d0b7bbb3c0a1507e9eff19165f9cd34fb2,2,2,2019/4/25,2018/12/13,61.1745,10
0x2d661f2376c32a1b9f9dadf3f04cb70d1a53dba5,2,2,2021/1/15,2019/12/15,16.1396,80
0x14aabd188c4b1bb8c0880e7b18f2a1f7764eb184,2,2,2021/2/19,2019/7/17,51.8828,120
0xf226eb2a946595a0384871a9dfdacf3530fc4789,2,2,2019/3/29,2018/8/4,6.128,1187
0xeb4a441ddd514f6fd9cad6b164b8464766a2deb5,2,2,2018/11/23,2018/9/7,393,35
0x2217c6cd7066e66dcdc9c9440197e744c91d0ab6,2,2,2020/11/25,2019/9/25,21.574,69
0x25e2730ee124b5d8143234ede7c9104b26598b37,2,3,2021/1/21,2019/10/22,73.3789,62
0xe75fa2dae6e163f476f3a8c902884c622d916f96,2,2,2018/12/17,2018/10/22,5,15
0xc7319658e7dd9f785b2b15e5af8a4b02b3796627,2,2,2019/4/27,2018/8/8,3.00826,23
0xe9b17c2b08397ba80ecf65e7b1aa5200b6ab25ec,2,2,2018/8/26,2018/8/22,113.41,8
0xaccfb503894fee88bf24f4cfa6ac824b6e981cbd,2,2,2019/1/16,2018/8/25,14.0844,27
0x69ea19e55e5056fef463b4acc9c5023deac33447,2,2,2019/1/21,2018/12/17,3.29,6
0x717b5955ea7c685fd6f428f00b76bf93fc4adb52,2,2,2018/11/21,2018/9/3,483,14
0x3ef8290b35bc28a2381e5357e1eeceebb2ad00b4,2,2,2018/7/30,2017/5/10,64.3042,172
0x383729c4d32121e7e56170b2e3eaab814bb95222,2,4,2020/2/26,2020/2/24,33.9462,8
0xbf8c903ecccee8fe563a6a4f21f50568bfc93fc0,2,2,2019/5/6,2018/11/30,23.2854,26
0xfa8e56327c9e1cf1a6c63e47517751d4a2268c0a,2,2,2019/4/3,2019/1/12,22.7936,8
0x2d890c4131250b266877079a7c62f75765bfe3fa,2,7,2018/8/21,2018/8/19,30.9247,9
0x000279d97dd754445aae50fa435d17c977f3aef9,2,2,2021/1/15,2019/6/13,15.1472,4011
0x3fa6ab813d5e8c4f44d0d8b2d7bae649a8e1b803,2,2,2019/5/23,2018/8/31,41.72,47
0xf40c80bb9feddd5b07fd35c2bc501d8a72376fb7,2,2,2019/6/7,2018/8/15,109.99,23
0x329e44cc4958a989307806f38278424bd1e980a7,2,2,2020/12/24,2020/1/25,22.6964,12
0x8a5f7af415355239b349438a370e6c82da73c4c5,2,2,2018/10/25,2018/8/13,119.562,13
0x0009d321ebc876fd04615f68ee864f57225113ca,2,2,2021/3/4,2019/6/18,71.2372,1153
0xe43a94124195d5a588bca4a0e8da2e6c9cd3b107,2,2,2019/5/16,2019/1/3,25.1414,12
0x06b60819adb8b579857f0a462a2b08c8e5014175,2,2,2019/4/22,2018/10/8,7.4,14
0xc82b7705cd739eaba9403050913b7d276032a1b5,2,2,2019/3/27,2018/11/12,37.2503,44
0x0194fa1b8b4749a6ab9098babfbf789ea537b938,2,2,2020/5/13,2019/6/19,27.0007,2709
0x08443b248ae07ee72344607d9b45d7c95811f6e5,2,2,2020/10/12,2019/7/8,0.89,66
0x0f300b24cf3afdd0888cebd57c7a5c2bb27a862e,2,2,2020/11/24,2019/7/3,1.81467,15
0xab003d54e6b8d01e057d604f2922fbe79d396920,2,2,2018/10/25,2018/8/26,81.295,20
0x048f822f79483a6bb394bbf26633fc1910f933ae,2,2,2021/3/4,2019/6/18,595.532,856
0x01742aa61c847a90863681cc4799dfa4417a9798,2,5,2021/1/21,2019/6/14,439.265,44
0x3bc314c5771b8ac5ea15bcf86c23f0f31becc24d,2,2,2018/8/24,2018/8/18,50.99,7
0x1fc88a2c3184abc3797af8dc2ed61a80dee151ac,2,2,2019/9/12,2019/9/10,0.32962,3
0x325bd080cf37163cccf9269708e077222365b7c2,2,2,2020/10/28,2020/1/23,33.0214,6
0x3f70cfc2ddaa2ef40ae045a5b7651c9da90f07ae,2,2,2021/1/15,2020/4/11,436.401,40
0x0d18de50515c1510acef4a5fcd5242e4898621f5,2,2,2020/12/24,2019/6/30,10.9501,55
0x3bb6da4787338e2865b1321cc253b73d762d458e,2,2,2020/3/19,2020/3/14,67.088,4
0x20f60f5bfe1534c2c92269b437353c2c1fb2f3ac,2,2,2019/9/24,2019/9/22,3.00463,4
0x23a9558f924ff4f368459eb2ef6e241a02f84100,2,2,2018/8/11,2018/8/10,9.30475,4
0x4bcda08fc7fb654882d60afee6921e2595d03023,2,2,2018/9/4,2018/8/30,29.99,8
0x3a6c64c55e67d9bc10883d904b4cb4ed92a4b476,2,2,2021/1/7,2020/5/26,25.6962,42
0x0bd2cec23be46c1800c29ec2b19c7b802ff8a88e,2,2,2020/8/12,2019/9/11,8.21648,69
0x0fae6b685fb0d0f6f98ab0d1cead1e36478e1fa6,2,2,2021/3/2,2019/7/4,144.99,28
0x4e1a9b714678496dd9bed940ffc78aa539842504,2,2,2019/3/5,2018/12/1,4.49,8
0x1d03a9be22e305db4ef174b0d338c364ffe2806a,2,2,2019/12/18,2019/8/26,5.9106,4
0xdb215080c2f8a1b43dcecc7e4cec866516753ed7,2,2,2018/8/22,2018/8/9,25.99,4
0xf7ecddac5c60265532bc8c056747ba96c3d01ade,2,2,2019/7/2,2018/8/25,16.9426,56
0xb3321b287adcf01adcbe48a36ee245b7c512599f,2,2,2019/1/7,2018/9/3,17.8262,10
0x324fe1947a5049c728b7aff9df159a9db584fb84,2,2,2021/2/3,2020/1/22,2.65771,6
0xcd6c67511d9bc91cdcce07e0218988fbcfed2d6c,2,2,2019/1/25,2018/11/16,6.96,8
0x2dfbed2bb38d4ce8fda6a81a31db4446673a962b,2,2,2021/2/25,2019/12/29,9.97766,432
0xb6efe929cfbb16c61506073a796b5708ab9ab242,2,2,2018/12/29,2018/8/16,2.6009,9
0x66c252c91b0b86ff69a3831b11136e33d3b6fd1a,2,2,2019/1/31,2018/12/11,4.34801,6
0x3ef3b98afd5dab16ac23a2460a1a632612eeaa97,2,2,2019/6/12,2018/9/28,8.994,25
0x2ab6c6b3752ad8ea6fe97fb8330aa66974765887,2,2,2020/3/13,2020/2/15,13.0396,4
0x4135d39b4afcf8890989f26947fb98f00049e03a,2,2,2019/5/16,2018/8/23,88.5632,6
0xb93b1c66c47d32393a70767aab20437dc9aafc3f,2,3,2019/6/10,2018/9/8,4.54,28
0x4e6e25304da8d7cc1afabe778e6818311f7e1b37,2,3,2019/3/7,2018/11/24,12.2557,14
0xb331cacba871944e5293ad240438d5398849bdba,2,2,2019/1/10,2018/12/10,0.382011,4
0x3e11f63175846771ccf86899b1593be70c819359,2,2,2018/8/29,2018/8/14,5.07,5
0x9a9b137ee8c9fd0d6b7488342ce3635967098bcd,2,2,2019/5/24,2018/9/4,78.3871,221
0x0fb4932bde801548aa8a965479801c47fdc76d50,2,2,2021/3/5,2019/7/4,40.954,393
0x41328ad0970e94cde108bf2f80220a35858a175d,2,2,2018/11/19,2018/11/13,27.9701,4
0x3a8cf7ad7ee210c45b7d8174be1c54a34a19ef5c,2,2,2019/3/18,2018/9/1,32.8926,17
0x1531abcd00cd6996f0aca51647f2df74546c02b5,2,2,2020/9/7,2019/7/18,4.505,47
0x02d1851cf7dbfe5edc38c6d20f4d2c1c1c59379e,2,2,2021/1/16,2019/6/16,7.385,197
0x563b96a04846547c60dfb56a56bf34d3b9594c10,2,2,2019/4/29,2018/11/9,67.7048,22
0x5512669f1fed74e591287992b125a9c0f845321b,2,2,2018/9/6,2018/8/29,8,4
0x2da2e4ae4028c45f6aea062d4bd7996875386792,2,2,2019/1/10,2019/1/9,6.8209,4
0x230ee89a042fd3775c5b3631a58df50b7c82c4fd,2,2,2018/9/7,2018/8/14,58.995,23
0xb46e04921b6fee6d991e9e0b3342e509ca893342,2,2,2019/5/7,2018/11/23,35.4925,16
0x21f6f7ea57d90f378f549fdc96ce6033df6a8cfb,2,2,2020/5/2,2019/9/25,6.09461,6
0x0dbde92e61a23308cbc8f928c641a7025ee7b6ff,2,2,2021/2/9,2019/7/8,13.848,11
0xe15e8a997e1b062f0f88251f2f78851454b9fe9f,2,3,2019/6/26,2018/11/17,13.5612,57
0x4cbbcd3390e57a00c9f13da9450f35e88f5a77ad,2,2,2019/4/24,2018/9/19,73.1382,8
0x0e7e231bb6369abb9a5abeab23ee7d35b8603221,2,2,2018/11/30,2018/8/15,4.37,13
0x77e7cea9ee0f91a344d91fed008c5be2dd0499ab,2,2,2018/9/12,2018/8/10,18.0709,16
0xec394c58f7548a338017868deb0ca30d741f2e33,2,4,2019/6/5,2018/8/25,159.617,19
0xbb06f852cbcebccfa04151f2fbf60c86c50b2610,2,2,2019/1/31,2018/10/24,0.61586,14
0x7496b033e090872bf07c7bc77d11958261b30e9a,2,3,2019/6/11,2018/8/25,299.985,616
0x426721423d14e577d7c514d967a83680f97f79b4,2,2,2019/2/1,2018/11/5,0.167708,29
0xdd7aa6371bea473f6f5e07c62fd6cf62a1b94052,2,3,2018/9/16,2018/8/18,8.33227,14
0x051acf04be9f03cd9e338664f084e5f9ffd3c164,2,2,2018/11/25,2018/9/26,36.3,13
0xcfdde14a853ba21b290de4391734beb0789c7ad7,2,2,2019/6/7,2018/9/22,230,16
0x6d0b0399afe1a767d4c67c03fefd853bf4a1a43a,2,2,2019/4/27,2018/12/17,6.08165,4
0xe14a9a2ee69109434faef1c3c699998dbcc4bcdf,2,2,2018/9/14,2018/8/29,6.98626,6
0xa09b8a6965deda0e4fed3fdbc5ac9092d227f879,2,2,2019/1/5,2018/11/23,16.794,9
0x105bda75fadd225ade872996011539a4670b86c7,2,2,2020/6/19,2019/7/5,25.743,362
0x0fb5d4ea50bc91ea236f8c51fc2008d33c5b9d03,2,2,2021/1/28,2019/7/4,0.620563,62
0x5bf39dccfa355c9a3dfea89d376f1e5722a63657,2,4,2018/10/25,2018/8/5,140.713,19
0x000b04e6c7e97f65442c005d01255b5d0a3cb943,2,2,2021/2/19,2019/6/21,12.5679,82
0xd77c9be67099963c3c3ecb64e5f4f055ea5a7923,2,2,2019/6/16,2018/8/11,238.208,132
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2,2,2021/3/9,2018/1/7,1.193,4254613
0x533a4b779621c55593606a3e7877f656591d337a,2,2,2019/8/15,2017/6/1,4.9273,25
0xcd052667e923ea216e0b68243eedb48346b77287,2,2,2018/12/7,2018/12/6,2.5508,4
0x2f13d63913d4faf445b3caea0bc65a851a19cc28,2,2,2020/2/1,2019/12/26,3.53,37
0x23e95bc3213d59f999c3048d646dd5ca0ba515c5,2,2,2019/4/19,2019/1/1,2.71042,10
0x9b88869ed3d40f736045a501a631505200793123,2,3,2018/8/27,2018/8/26,6.65435,6
0x1e9ddc0f9ae2afba7d3b45311382350c084f8f11,2,2,2019/1/3,2019/1/2,32.544,4
0x0a7059af69cdea1fc7a5ecf285d186a40fdb4bec,2,2,2021/2/27,2019/6/29,98.5181,107
0x01cf349520d44d1b0190f6b19279482afae2ea29,2,2,2020/11/13,2019/6/21,11.79,175
0x86c30779023d4730d1c8f8c733e6f08be67354e0,2,2,2019/2/26,2018/10/1,8.91123,4
0xea987ea47343ed073a36327528e635375413ad9c,2,3,2019/2/1,2018/12/3,29.7962,10
0x2bd2d5ea9c654043ca4e60411a79b3376db04499,2,2,2019/12/8,2019/12/6,20.99,4
0x041a0067c0ac124144cc441f09cab0de649bd417,2,2,2019/3/26,2018/10/21,2.43144,14
0x02593180db0cfca71b1f51909870d391f49b7444,2,2,2020/4/22,2019/6/18,47.4895,46
0xd80fd27d34aafa8679e5bebfeef9a084f3bfb63d,2,3,2019/1/31,2018/12/6,77.4512,10
0x44d37cd33b71f7c401dfb9a3af088f55339eca22,2,2,2020/6/3,2020/5/19,12.5391,10
0x1f5b5fc8ce9bf545dcf6ead30b4330bcc53f6aae,2,2,2020/12/30,2019/9/8,3.253,30
0xaf25ac61efebfbbc350dbb569b77b96450086c7a,2,3,2019/5/26,2018/11/9,41.5899,148
0x3399ed6076d95eaa23ab39ca795be2a9a2820abd,2,3,2019/6/13,2019/1/16,16.0074,25
0x85e9cafab0032cfb0e79a9292bb9d48380989db1,2,4,2019/1/5,2018/9/24,87.8707,8
0x13d5233b2006a5d8effb4e561ed95d185998753e,2,2,2019/8/13,2019/8/2,998.99,6
0xcbaf40ccf624deb0529704b4581b6065142051bb,2,2,2019/2/25,2018/8/24,12,11
0x1823e40bf5f1faee4b0d593ebf6cbd0c9e7dbd99,2,3,2019/2/14,2018/8/12,253.028,28
0x2dc6fff5875992607d14703d58f750e480e25d16,2,3,2020/12/30,2019/12/15,0.269912,5
0x3154f72f0a0b9023f1c18505c2b73f9cd1990cae,2,2,2021/3/4,2017/9/27,0.17485,1883
0x60824d4ad5503662370a8a928de082d32f607b93,2,2,2018/11/2,2018/9/20,8.54391,4
0x00367cfd590e0d7677f2d498cf22878cda3c64af,2,2,2021/1/16,2019/6/18,19.9901,2418
0xe9ecf111876365e00696f0debc9c3fd241f9d2ef,2,2,2018/12/10,2018/9/5,45.8698,4
0xda796539c308125b243ec12773c16085fd10b933,2,3,2019/4/29,2018/9/27,1.217,46
0xe7be0cee93a0cf9d94fc3c82affbe912bbed5cb9,2,4,2019/1/4,2018/8/30,215.575,8
0x7db55d87488c046dbd1d39fa59187424a831db4b,2,3,2019/3/29,2018/9/29,44.4037,12
0xaf533bb30cc85cd8878cad31b9cac963ba01e86b,2,2,2018/10/25,2018/8/4,0.964556,5
0x6bfb1b1b82b12af59fe909e02d48f6c94dec414f,2,2,2018/7/21,2017/5/15,3.029,126
0x2e41713032162c0c2453c2425eb82b553dd9316e,2,2,2020/7/7,2019/12/18,13.29,8
0x2d340792b73e30e864bb4d610500e249280a3eb7,2,2,2018/8/16,2018/8/14,39.1202,3
0xd16ddddca869001d9b2ea28cd74ff2d850cff7ec,2,2,2019/1/31,2018/10/1,3.68753,11
0xe3506d6a36bd1656e87adf29686fd3318d48f7a3,2,2,2018/10/7,2018/8/29,1.95662,4
0x9e62de5bf50e08356c9baf6e69830a499e2a27cd,2,2,2019/1/5,2018/8/15,1.20956,11
0x1d54580d9fdf376d6d9f294e5c4f88b08c665506,2,2,2019/9/14,2019/8/28,1595.99,4
0x0535d2321a4d9d9897c5ea571d39cb6d81fa2f1a,2,2,2021/1/8,2019/7/17,87.5908,140
0x06168aafdead8944bc39472a6e6e3a6094156c08,2,2,2021/2/25,2019/6/20,16.0059,492
0xc51b03077732c63c3151ab4033ad7480999e75c4,2,3,2018/8/31,2018/8/30,112.565,6
0x3a4e68446aa4a37fbba11c60e2c70204a57d1c97,2,2,2019/1/7,2018/9/18,4.6573,17
0x0ad5defe01aaa84920632725597c1c78e12d608e,2,2,2021/2/1,2019/6/27,7.07804,31
0x0b7c34e8a0060ba8502b7312a1c982a337b589e5,2,2,2021/1/29,2019/7/2,9.90931,40
0x074a9a7dbf3c915e34ee672be26cc1c30dd97f1c,2,2,2018/11/20,2018/8/24,220.045,16
0xf6cc99895f729785dc75decf22352898b73e354b,2,2,2019/1/25,2018/9/7,79.99,145
0x5939798540f960ab1e5eb87eb36abd8367c8393b,2,2,2019/3/4,2018/8/15,1.22691,8
0xdc23a6872881bbc577ea69c7adf57e188b90495e,2,7,2019/5/20,2018/8/13,114.169,157
0x1a766f244f348806bee61a1b26a5841e97525e60,2,3,2019/9/15,2019/8/10,3.77164,6
0x3075508f67ed07559f79ebd183d051018817a122,2,2,2019/3/13,2018/12/8,5.38499,20
0x3e223d847ae41e2b64ae2f7fbaa4bc45d9f57dd9,2,2,2021/3/8,2020/3/31,1.55237,35
