0x2baaf9dd95c34dd48fe455be8dcf2eb1a040c0a9,30,385,2018-10-25,2018-08-10,34398.1,627
0x23e56442da519f412d3414194be41ad04a3682b6,29,29,2020-10-17,2019-10-08,57.8651,60
0x2de644aebb9e0faa4db5467a826bb703da59f5b3,28,28,2021-02-03,2019-12-17,122.54,75
0x2543bfda39425e6043edaa88a8bd62cd676f8d0b,27,36,2019-05-29,2018-08-05,22526.1,373
0x1eb182eeefc68a711167cbbdd03c8f78d12834ed,27,38,2020-03-16,2019-09-05,6105.49,419
0x1d7d63466e9956fc16dccef609fb42f24f682b7a,27,30,2020-09-29,2019-08-28,143.533,96
0x12a56ef15d31e9cefcf14a7c806d1d1909043226,27,32,2021-03-02,2019-08-05,66.8471,654
0xca518bc2fe12fbdc46ae88c9304577c1c9486eb0,27,33,2019-01-27,2018-08-31,2614.99,191
0x14a4755479f319c45ef0c4cbcbe5fb7206a62e3e,26,36,2021-02-10,2019-07-17,796.558,710
0x2ea4d73c1abc01fd2c1e87de433ba7ea894c197e,26,38,2020-12-30,2019-12-26,214.856,196
0x026629ff0aad27d4b7888d1c009faf315d0a6f93,26,28,2019-10-31,2019-06-15,14008.7,1141
0xf2e22e5073dac5db46eb997bd5c8603b0ed328ea,26,85,2018-10-25,2018-08-31,1012.38,255
0x1bf9677e08ea40f2dbc167c8e785aa759b0b1da4,25,35,2021-02-08,2019-08-20,777.816,95
0x079b006c4184f82e9fd5e0b4a585596b57b1d381,25,27,2021-02-16,2019-06-23,2140.44,146
0xe7d340890e5f70fb725149822d5f8c35d03378f0,25,38,2019-05-23,2018-08-22,150.596,86
0x02b9813db4988581527a2230c7a141f9819af34c,24,24,2021-02-15,2019-06-16,495.18,151
0x018c0396f5db35cd9e6735689103acd6360311d1,24,27,2021-02-24,2019-06-14,2179.16,6603
0xb8f6d808fc5b3a3a4909b0ebdcbb76501d63c279,24,58,2019-05-03,2018-08-24,3031.45,577
0xdcb1ff31122278c427fea7ed5d522a483735b738,24,33,2019-03-30,2018-08-14,1329.67,829
0x05e331417de1013c6c753212aa96d507bfa354de,22,29,2021-03-04,2020-03-04,48.5056,62
0x3fdd49f6bf579ab80e073e8a670da55281216c42,22,31,2021-02-11,2020-04-20,1039.89,138
0x00abc5cecc8c7421668e8ee49cce2f951ba4d7de,22,43,2020-09-11,2019-06-14,1015.3,1329
0x2ae4493e2846407333c7f1d12ed9e24feb4c2ffe,20,23,2021-03-08,2019-11-28,1680.89,985
0x73cb258b72e78a0264a743fd5c8260d5bc1c3161,20,51,2019-06-09,2019-01-10,920.038,106
0x0cfb42639e2fac6068f3c90001be963721670258,20,25,2021-02-04,2019-09-13,54.6978,131
0x0000b446bc8b47be5ef8d5ea8964508130e77ce0,19,23,2019-04-03,2018-08-14,455.31,1010
0x42eb9bb0767edc1848626db6c3629dec952fa9e9,19,94,2020-07-09,2020-05-11,131.838,224
0x1993b478fea044518d2b1131b7f212fcd177c0a6,19,20,2019-11-15,2019-08-07,13524.3,1236
0x1f82e69c43228e31cb68a6cf31e2e4dd7ae09cd9,19,19,2020-07-14,2019-09-09,561.154,44
0x0d54ad9bdc64463abc9578ffcfcac6c3253234d6,19,22,2021-02-12,2019-08-22,580.444,51
0x168c20ffa4a502388887516a8b723353dcd085b2,19,30,2021-03-08,2019-07-31,2770.63,3475
0x211ae18e879d870a941b0b9a1066b1bff77c481a,18,33,2020-10-07,2019-09-25,62.2889,65
0xbafab5fe1c505939d672af671fb063351ea5526c,18,20,2018-08-06,2018-04-24,14.8416,37
0x3df0bf9798b99c6157ea43a8f55dd3bbf660541a,18,26,2020-12-22,2020-03-30,742.448,88
0x3cff0ec634493937ca6c6d3f3618aeaf9c845dc6,18,60,2020-09-07,2020-03-23,10318.4,791
0x477765a0b02cac16b7536d8bff2956e12c84e5a7,18,18,2021-03-08,2020-06-02,35.612,33
0x23d235f0fa10041e3b155f6b596e668316c65444,18,20,2018-08-06,2018-04-25,15.9079,39
0x438a3f6ca336f7daf0b50073abb4bf8d045a41eb,18,29,2021-02-19,2020-05-14,3615.75,57
0x44fd1f49b7804b400aa178f2851ecc4e5e23cda3,17,17,2021-02-11,2020-05-20,389.782,34
0x531076795d16af276f94934858d49b548c1e8012,17,18,2021-03-08,2018-11-05,198.455,1859
0x12e0cc4c891b1a19474d979eb1f30e92937134cf,16,16,2021-03-07,2019-08-14,192.162,36
0x09df33071bbe6b6232fdbf8ee8cfb647f63aecae,16,26,2021-01-19,2019-07-29,53.906,137
0x3b9a5a8fe28d2a35a87d5bd705f4bc36510a02b5,16,16,2020-07-12,2020-03-20,53.063,32
0x23ddf9602b525612d8f6c0087aad43097e2de3f1,16,16,2020-07-26,2020-03-05,49.882,34
0x02638c94ab52659d8e579069f0e0007ecfbdeadf,16,18,2019-11-10,2019-06-15,9240.15,1768
0x19b709ac1da5f813877ff87639b62658292a6392,16,32,2021-02-08,2019-08-07,913.74,170
0xb7169c6bd0d250c772570424aa3ff3749a6489e3,16,23,2018-08-06,2018-04-09,15.9852,54
0xfdd8a8b522bf51ec9eddd5cb5e9e35b2b6e36720,15,16,2018-08-13,2018-04-20,15.1199,32
0x03634420b3beba4a9d780b2604082e694e3fa119,15,20,2021-02-02,2019-06-17,46.14,135
0x1bc96f69bcb5ccbf980d59f10316da68be7217e5,15,15,2020-07-02,2020-03-24,31.895,30
0x00bde3d704601f9fa5f998a3c94559d74471b50e,15,25,2021-02-11,2019-06-14,51.4774,213
0x2ed0e299641f9672f4fe3cbee2aa8ffedac748ae,14,18,2019-04-18,2018-05-18,25.1178,37
0x227d25387dfb4208697b70d28bbe944d9bd03ee7,14,17,2020-11-12,2019-10-04,497.186,103
0x0009dc9b1091b601f5a090048f684042c30684dd,14,16,2021-03-07,2019-07-24,426.728,503
0x18a2ae73a7cf42ac33ada1e6f3ab00f066e2158e,14,16,2020-12-31,2019-08-02,8347.02,187
0x3a004eed2eb1c2ed8ead55def9e1e043933b3913,14,14,2020-07-12,2020-03-31,19.698,28
0x448287715d3f61af92966f7d14b0eb9cb81b1015,14,42,2020-09-08,2020-05-18,25.017,122
0x979f0359c850b206219d88413762e1e532071402,14,21,2019-04-18,2018-05-24,27.2192,38
0x1acbeee64ef56391508120de4dbf646dc00a8a8f,14,14,2021-01-09,2019-08-13,47.01,49
0x02ec5524651ee52f4a85cb271717bae9f2282525,14,15,2021-02-01,2019-06-30,48.2,87
0x6adc061c19d897c1134034c0ee1c37c955d72eae,14,28,2018-11-20,2018-08-06,1762.02,54
0xf79ccd34f22dda306374049f27fd07a0de4bb5d2,14,16,2018-12-16,2018-08-05,5581.23,122
0x19113c49f09d2cc386df17c9ce7429bed9217ff7,14,14,2021-03-04,2019-08-05,60.7415,56
0x31de55c9d7292dff9253536f759c5ca5a8eeda11,14,14,2021-02-24,2020-01-28,2.21119,34
0x08bfb1ea5defe79d226f02a4bc78e8b67cf7a978,13,22,2019-09-03,2019-06-26,5132.92,149
0x1f0aa8a57feff1db655233e21d4b9231d1789980,13,13,2021-01-04,2019-09-19,5.02099,33
0x36a49fd90e828469c88ce2c8cf629cd11000e783,13,13,2021-02-07,2020-02-25,4925.17,60
0x1194d33bd19c0680d99ae7160510523207b6cd5d,13,16,2019-08-18,2019-07-12,3505.18,199
0x8e2b10d48210dfb4a59eb043f6203c28f54a6aa0,13,13,2018-08-10,2018-04-25,7.18273,23
0x2f85ce59c8aa8bf394fa159300663407936d3116,13,15,2020-12-22,2019-12-30,286.834,29
0xfbfb40f7a4a52c4a59e37547ec7989c5091d1066,13,14,2018-08-06,2018-05-01,31.3867,28
0x2e41fc9684d123f55b4e5df0f2635f11f3016cdc,13,14,2019-01-11,2018-08-09,219.71,66
0xc12301ec7bde97897d14b34783a73912446f8de2,13,18,2018-12-14,2018-08-05,8048.69,76
0xcb85aff49843bf887fafac6912bcdb7f63137a32,13,14,2018-08-10,2017-06-22,9.42077,30
0x3f50be31b82ae78163f9265c6f6fc3420e1d9883,12,14,2020-10-10,2020-04-10,12.9455,28
0x1b59f24e9bbc0a04909af81fb325d78fbbf495ec,12,13,2021-03-07,2019-08-22,317.389,875
0x01cc14269506e49e61bca6c753dbcbf5a19e9577,12,18,2021-02-15,2019-06-14,5065.34,32
0x02a93281576aa703cab3a682181f42bd5ba9cc54,12,12,2021-02-28,2019-06-16,8.94,326
0x07c53127fef0b4078d3bfdfa809b2f72b3c81241,12,12,2021-02-28,2019-06-23,21.0905,120
0x0774718aa7cb93a203a11c8ac67e079b95cce75a,12,12,2021-03-01,2019-06-25,82.6005,364
0x5beedec5d2f6a51537f8d4bf140ab86c85226468,12,26,2019-05-31,2018-09-22,1352.6,38
0x2b549bcd54ac2e77783a6253d7b3849c3865dfa8,12,14,2019-02-10,2018-08-05,6335.37,89
0xb71385b551c45f16b5fef8317084f89e270efde2,12,18,2019-01-02,2018-09-18,1849.82,209
0x9acb704532b273d35763484011d1cbbb83b4f6fd,12,13,2018-07-24,2017-12-25,143.913,33
0x221b524c157a7d3083eaf782fba24caffead5ec6,12,25,2020-10-15,2019-09-26,400.97,61
0x2b16b0a28223558db19069fe1faa7e3156e0dc3f,12,15,2020-12-19,2019-11-29,11.105,53
0x04f9259f225d6eb60df7d6b2177722ca2a39f5b2,12,12,2020-07-23,2019-06-18,144.957,24
0x1fc0ea5f352e3c7e8b179dd946f37ecae4c73ca1,12,41,2021-01-29,2019-09-10,57.327,132
0x01985d7f1f9e41bc914a24aa45d12ff5168a38c0,12,12,2021-03-08,2020-03-03,32.96,85
0xe136685df3c8d6b32b462849d77018dcc6aa60ec,11,25,2018-10-25,2018-08-19,386.066,37
0x3d5ff35510caa45b4217b22e9435088326490475,11,11,2021-03-08,2020-03-25,10.495,129
0x264c19bc6970c03655cf98ddab943441747994ae,11,11,2021-02-06,2019-10-25,11.435,65
0x08f696531b4d5acab13f9c448231bc4ba1fcbd1c,11,12,2021-01-30,2019-06-25,123.809,56
0x43058c7a2f9fe1b1ea821d41f3f1b6b4316d5962,11,11,2020-09-19,2020-05-11,19.2051,27
0x29656b1d7e91e4702c6a5af296940d7ef05542ed,11,11,2021-03-02,2020-04-30,127.202,51
0x3d09b2c14114ca2940e57a560dac13c174a098e7,11,11,2021-03-06,2020-06-02,9.475,34
0x1717373356e1b76af9ab4d6f31390581c23f28dd,11,12,2021-03-09,2019-07-26,314.199,7695
0x12487af0ad173b976713de61813b04e5d3cbabaf,11,13,2020-04-27,2019-07-10,299.448,28
0x0535d2321a4d9d9897c5ea571d39cb6d81fa2f1a,10,14,2021-01-08,2019-07-17,666.919,140
0x3e63632e0944e14ad25d1b78b57810b83917ce2f,10,12,2021-02-25,2020-05-22,151.446,93
0x0ecb0350c13ae79f5e2c9395b5047cc7380798fd,10,12,2021-03-04,2019-07-09,1043.47,271
0x0cdf8628676731a26cc1f3cc48490bf92588a05a,10,11,2018-08-06,2018-05-01,19.2618,23
0x347b7e48b77fac74757045cc3505f2c06ca5168a,10,12,2018-08-30,2018-04-30,0.743752,23
0x2cd63a92ba87950279020e93530a5fe299fcbbd3,10,11,2020-12-26,2019-12-24,5.39867,55
0xf5a6da32b36371e605a93185798f33eab87675b3,10,19,2019-06-12,2018-08-17,1446.93,305
0x2b11cd87ace3d24fd5a0c7976d2e34f2c8c83ea1,10,22,2021-02-07,2020-01-22,1090.32,153
0x3154f72f0a0b9023f1c18505c2b73f9cd1990cae,10,11,2021-03-04,2017-09-27,3.79212,1883
0x1a5ee4f94c624a5ec72c457911ea49290a79da61,10,10,2021-03-07,2019-08-09,7.64384,253
0x1be1f727c580dab905af00dd73ae4cabae84d9a0,10,11,2019-06-11,2018-08-10,770.69,252
0x05e5c2ecc297595dd00609d492367f21736a9d41,10,10,2021-02-08,2019-12-02,232.4,125
0x44e45ee4849600692b630be4c662240e3dea1a78,10,11,2020-10-08,2020-05-20,1348.91,24
0x10c5baba78cfe958c224de50358a23c0bb5038ce,10,10,2020-08-12,2019-08-05,198.609,24
0x55abbe87cb016e3f9082e7bb79de2e88cbfd6fc4,10,14,2018-10-02,2017-05-19,223.21,59
0x25c8768c6d80467983e7da145706b82507546cdb,10,11,2021-01-15,2019-10-22,145.339,76
0xf9b2e12b581ddf0ef6b2ed19f3198c7c51e066df,10,12,2018-08-10,2018-04-30,1.09147,24
0x25f5adc69d52c63cf5ef0892081ebe55b1a314b7,10,10,2021-02-26,2019-12-02,1.91,169
0xd10d7640ab3e38f6498d7e0c4faa1b36ee392503,10,15,2018-08-10,2018-05-04,7.2391,26
0x2dd8a82bf7d2d98b575a29e4fd4157c139cb9936,10,11,2021-02-10,2019-12-25,2.20219,30
0x599d6748473a92341049b867979f12cc5f7fce99,9,11,2018-12-20,2018-08-13,61.5894,22
0x04c408f4312b44325dcf214d027ae667edbd29d2,9,9,2020-10-12,2019-07-02,12.951,28
0x0539807a8c16b125bd9c07e1b4fdb8997fc7d678,9,10,2019-12-17,2019-07-02,576.155,200
0xc9a13cdeb91fabd70eb976776226d863065da064,9,10,2018-10-31,2017-02-24,362.749,511
0x0f7b748e17554af25e14804c8bf7df4c55112dae,9,15,2019-11-28,2019-07-04,64.872,164
0xf95212de888d279a003f6764999c0011b0101a7e,9,9,2019-06-27,2018-11-13,66.3064,91
0x1af11fd8d3fc6793011ccf15b2b8a35b262483bf,9,14,2021-02-26,2019-12-13,410.245,127
0x30db49090b9868b5af71a2d1d771d6a0b030fa56,9,12,2021-02-08,2020-01-11,448.47,50
0x1ca6a2459107e623a2b250106d4707b1f9b52c93,9,9,2021-01-14,2019-08-23,208.94,82
0xc70357a6e79d0df8eccb23ad882a3caf562a0715,9,11,2018-08-10,2018-04-18,4.53101,23
0x7b268ebded3d20a03148c78bfc0232941cb5f065,9,9,2019-03-10,2018-08-17,84.5215,35
0xa1a44d00662b8fb10565ff303472e50e5809280d,9,10,2018-08-10,2018-04-12,9.86264,21
0x1b269c88933e0f343d6c54e690591e721479895c,9,18,2019-04-03,2018-08-24,468.362,1161
0x944e6affb9df6f88dd60fcbe4774fd26953ae34a,9,10,2018-08-10,2018-05-25,19.3977,19
0x187ad6c214a8d7824442587b574aba1d732640a1,9,9,2021-02-16,2019-08-02,5.90788,27
0x084225e03ef2d44dbc386cadf5ac920047959019,9,10,2020-10-19,2019-09-03,292.726,20
0x29dd8d5794dad8acf9ee4faca1eaa0d280de410f,8,17,2020-10-10,2019-11-21,2259.08,33
0x0366565737677cacd31898470ff5706e9696f8a5,8,14,2020-04-13,2019-06-17,185.869,76
0x029a52a59d01bf4565cd0e86e131532407c91ab6,8,9,2020-10-01,2019-06-16,20.4171,65
0x2b6bb491bb557bf083deab6e9f737b4986d5adbc,8,30,2021-03-08,2020-03-13,1126.68,1323
0x274c130d39db4fa88e5c74ce9c8db6814299cfbb,8,9,2021-02-22,2019-10-30,7531.92,85
0x000da723fbe6922259c709ab54d44da921980ff4,8,8,2021-02-25,2019-06-20,479.165,429
0x048f822f79483a6bb394bbf26633fc1910f933ae,8,13,2021-03-04,2019-06-18,3311.61,856
0x0586c5801e05d6aa01e6440e9c9c1bf6e742921e,8,9,2020-05-16,2019-06-23,739.914,1178
0x352f83bae22283b7fccb84e848aded51c4fa602f,8,9,2020-08-04,2020-02-12,212.384,87
0xa5ca75ea35c4e919415d9110431afac1311d3f6e,8,13,2019-05-25,2018-08-26,351.088,288
0x3355f6f56ac2abc83751bfb1d488a1d1243c6096,8,8,2021-02-26,2020-02-01,1332.56,60
0x000e1ba0d530b95300667c06e362055b10ea638f,8,8,2021-03-08,2019-06-13,7247.73,863
0x0ec20dca6a9655a116c3b6ce793d4f5fea52216b,8,9,2020-12-14,2019-07-19,118.252,130
0x0e56685c449f935e4386d8d913857b40b87fe783,8,8,2020-12-30,2019-08-12,16.1145,24
0x3d87f609347bcde2d5a78a3baed9f5eb79b51551,8,15,2020-07-10,2020-05-28,30.675,44
0xaa9cc17e899b76aa3112037ea75d2abc1148c34f,8,19,2019-05-31,2018-09-14,2239.93,183
0xf6cc99895f729785dc75decf22352898b73e354b,8,8,2019-01-25,2018-09-07,339.92,145
0x280386f61f769f4223be9337cac6d2413bf5fda8,8,8,2021-01-29,2019-11-05,8.41307,24
0x098a8512b2cdfbae148660981b80706c97d605ed,8,9,2020-10-29,2019-06-26,61.8685,58
0x14c4c564c7a96a313d193cf4c4cfe76d57c57061,8,8,2021-03-07,2019-07-17,1484.2,133
0x42ecda3ab6f9a05d8b0324e6362ff53e73b70bda,8,8,2020-07-07,2020-05-30,79.9492,16
0x5ee5ba733533b9d91ac62ac1e9d94179cfcfdef6,8,8,2018-12-13,2018-08-08,110.144,17
0x99906629784bbcb51d80375ff37b1cb0feb082d9,8,22,2019-06-10,2018-08-09,961.733,49
0xa40f4d6f5699c7a16417cbe3420910627a2da0c2,8,10,2019-04-03,2019-03-15,761.9,217
0x35dffa29f94d6950f02dc78fbeea46c27e5aabc8,8,8,2021-03-02,2020-02-26,10.295,20
0x306f0cf4ba82bcc7313cf0d35dc5cd7c656a1e51,8,8,2021-01-28,2018-08-16,1.86929,64
0x16ca6745a6ce0c2b175761f3f8978b53bb323e06,8,8,2021-02-26,2020-01-11,1.87226,14
0x0e73ad392f88a51df7cd52ec140195f3743eb463,8,18,2021-03-04,2019-07-04,8197.09,190
0x3229208897f5877b5d5b07b2d24e22b86d95f27b,8,13,2020-08-27,2020-01-22,1523.58,26
0x337a69514d263bb35ae8c8380d791735db7f3007,8,9,2021-01-01,2020-02-04,63.067,28
0x005a46a7ed136a1e29347475603244c8bef2056b,8,8,2019-10-15,2019-06-13,19.1951,16
0x92afe328824d176cd6277c65b88c451ab0210a35,8,9,2019-01-21,2018-12-21,675.92,18
0xeb2f4107cbcde416d76e0f2d5a2c84971eac08a1,8,12,2019-06-05,2018-12-01,110.881,1277
0x375a2181957c6ad3d90a71a4c5b7091507c38789,8,8,2021-03-01,2020-04-06,3.1055,48
0x0fba1a83e7fc3752a0db22b309b51d5a2f5d2235,8,8,2021-03-04,2019-07-04,495.292,257
0x6ec87f08dc0df367b2e47ad5f8cc386cdc6a86ca,8,10,2019-04-22,2018-11-26,21.5803,22
0x02fd6162e965d3b5f2fc3b044238a5e0ecd253a5,8,8,2021-02-06,2019-06-17,175.801,39
0x0fac9d5af1d56a42ce8d7554db87c4df29d8c289,8,8,2021-02-25,2019-07-04,463.759,154
0x4ef40a83d70f173fdef0b196bf89f4e8adaf339b,8,8,2019-03-26,2018-09-09,165.772,1152
0x0dbac7bb7ecdd471341d3af74cfa5b09dd918737,8,8,2020-04-23,2019-08-03,58.8735,16
0x6966e82a38931a911871f93b851bed1d9517f83a,8,12,2019-02-22,2018-08-05,4236.87,53
0x38eaae8c21e3d4e40158af08606bc33f4e1fe731,8,8,2021-01-05,2020-02-27,75.8905,40
0x04b74d66a3fea3f2c30a47f3946604c596b946af,7,10,2021-03-04,2019-06-20,765.782,2423
0x232c6f11adbcb0e6d6f3411506e8a75e84ba2ccb,7,29,2021-03-08,2019-10-01,455.067,2024
0x02c0870f857561839282f37cac766804714187cb,7,8,2020-04-11,2019-06-27,70.5484,15
0xcc9f13805fd1588517561e77e1711e7764416e06,7,9,2019-06-10,2018-08-14,191.114,45
0xb32759bb3de48bb9eeaa561a2be98a3c37469f5f,7,10,2018-11-25,2018-08-14,193.9,95
0x20ea0ff4bb87b151388959691cc9ef27beaa3f54,7,8,2021-03-05,2019-09-17,84.108,381
0x0cd8b4e95c6622dfef72ced2fe4f0e6fec958d7f,7,7,2018-10-25,2018-08-20,136.93,26
0x0dab67cc832af8ce4eca26812b8dd683ae69bd58,7,7,2021-03-06,2019-07-01,27.05,55
0x12ce7cc49763f2b8b19f111be3cadb6167b706f4,7,10,2018-08-10,2018-04-23,9.49715,19
0x195f8d800881fb225f2b4252d6a851b933efe838,7,13,2021-03-07,2019-09-30,248.676,597
0x3c452dc385596bd3e4ddb957d743e520cf96c8f5,7,7,2019-05-30,2018-09-14,651.431,147
0xdcfa566aea6b10300e0e2aac252b8102c928f968,7,10,2019-01-31,2018-08-15,696.641,40
0x2bc44b5d70e15fc9a3133f7f1c9cb248614aec8b,7,7,2020-11-23,2020-04-23,389.963,19
0x08a2eea7d88d34e1b1bff7fab90e4440321f5feb,7,17,2020-08-31,2019-07-06,128.799,199
0x191cd6932d224cc9716d013f13d986a35ae5358f,7,7,2020-07-30,2019-08-05,29.491,18
0x0330d3ec66c40449115ab48c7dcac7c367a8d5cb,7,9,2020-04-17,2019-07-06,38.6845,29
0xf74cc7100a7b38261c904b6c9a13c48cd137db63,7,12,2018-09-28,2018-09-04,116.992,30
0x1137dd9affefc85b6bdac56ef7330a893895a78d,7,8,2021-02-27,2019-07-07,53.1893,102
0x14aef9363e12c37ce426e690db13ab434b5e4ee9,7,8,2021-02-21,2019-07-17,670.94,275
0x5b984777efe63aafb63c6ffec2175ba4363b5dc3,7,7,2018-08-10,2018-05-14,5.83421,15
0x87fe5216e94f55ba9b20c334aa1d614c51abd051,7,7,2018-11-20,2018-08-05,2990.15,67
0x58a6d370e8a15dab8730d91f2635a6ebacced27c,7,8,2019-02-12,2018-09-06,19.5769,15
0x03174794afdfc0e81498fffa9806c43ca008c2f9,7,20,2020-03-28,2020-03-09,1827.76,50
0x1d83187716f8e55939249e838ea31c606c999847,7,12,2020-07-06,2020-03-09,45.9447,32
0x0609592b2b244df936290431552fad6b44ff91c7,6,6,2021-02-05,2019-06-20,4.44,19
0x0f8f809a66f5824aa85f18305c6957b9cd0926b7,6,6,2021-02-10,2019-07-04,1489.19,145
0x3d741f1f3ee4325b8fba90d711d6fca51566132d,6,10,2020-12-01,2020-03-26,777.264,28
0x3b2d9fa348400d0d91e26fa39efc4ad08d249960,6,6,2019-01-18,2018-08-27,9.84627,24
0x34a020741e87eec9c8246272551c1e5c8bf4efd1,6,6,2021-02-03,2020-02-10,765.45,38
0x286d403aa61556153f1d0b4c66a0f1e99770b1a2,6,15,2020-01-20,2019-11-10,17.73,55
0x18c5b30b2c030caf3cb19f6897793570a441f529,6,6,2021-01-27,2019-08-03,2125.28,497
0x4a74ecf2856877dda578f74c009e3966c4208c90,6,6,2019-06-08,2018-08-13,78.29,61
0x02621450994a57cdcef98abaabc9bf4093884652,6,7,2021-03-08,2019-08-31,349.807,598
0x0a1e61e63553bb7b9797f90e11d9ea6ad8a4238e,6,6,2019-03-04,2018-11-08,241.659,14
0x02a70871468fe77a8e3a6593267f31ba364fac68,6,6,2020-12-23,2019-06-19,26.2804,18
0x3e793f153afe4074c94bc8a6a12bb1071735f94d,6,6,2021-03-04,2020-04-04,3.67,302
