0002ba2aa05bd0ee3b6fb59050029ebd58bb349684047983cbb00dd9fda67c67,0,0000000000000000000000001fc91d47db5af0d0e0b212bc18072b9dc8a3c6c1,0000000000000000000000008a4a39b0e62a091608e9631ffd19427d2d338dbd,000000000000000000000000000000000000000000000000000000000f7f4900
001018f23fecdc587c4e7f13041287abde3c3ab1b153374ec3ecc8b0305131e0,0,0000000000000000000000007e59236752c162780e8fcf5dbce82f2ca51226de,0000000000000000000000000583a68a3bcd86c25ab1bee482bac04a216b0261,000000000000000000000000000000000000000000000000000000001f722580
0060d93712ceba89a02381f13816eccb6f58b7a84418923d317c1850902d7cac,0,000000000000000000000000672d17b5298d0416a978a3144d02b1778f13f445,000000000000000000000000a11a27328e7e0b6951e781a45995500f9481fd2e,00000000000000000000000000000000000000000000000000000000d09dc300
0025465ec8966a226640d115fc381fc66c92611da8b42d4ed14a969d55d70b7b,0,0000000000000000000000007002f8e6e98bc59d6a889589ee8969931817c4f4,0000000000000000000000005631fa736bf8f53b75ac38637fc7267ac27ff615,000000000000000000000000000000000000000000000000000000000288fbd8
00798b14c1cfb67d435b56c1446e3a7713bed1f7923f68ba63fc732464a7f41e,0,000000000000000000000000fc2df8421f065d4359fbd3e62d26afc0c8b17d55,000000000000000000000000875fb8db8fbb3f3d4e98b254a2b4667adaabd7b5,0000000000000000000000000000000000000000000000000000000000067e92
0008714a4f25eac153c97e0c38c031e22c5f1487c94da02949bf56452bf26fef,0,0000000000000000000000000583a68a3bcd86c25ab1bee482bac04a216b0261,0000000000000000000000007ddc6819a196c567e63a3a226e36c93389004201,000000000000000000000000000000000000000000000000000000000fc459a3
0057d810a6a93b08a4a6372ac24605e7488b67edbc3b9790722440485b67b6ba,0,000000000000000000000000b8a0cef167b96e1852da76181aa9f44e305a6384,000000000000000000000000f706f1fa554777f6a17a52cead2d6b5f705d4546,000000000000000000000000000000000000000000000000000000000be72e20
0036ec82af6b8e1c839d97c0b3654bc41f2ae263a7507b3281e10ece732c13c5,0,0000000000000000000000007513673380ad572506c0ab40958c5bb6bc955995,000000000000000000000000d2fd19c3a65b913984b8251759e43e322cce967d,00000000000000000000000000000000000000000000000000000000000493e0
005a200a439edb14ad30b52e12a0df581ed5e98a5db6e2609dd8415e283d4ac0,0,0000000000000000000000000a622ad72a97e1ada663ba6a3d608465f0f04a90,000000000000000000000000213191f616ae7044bf1d8a8dd7a85314aa5e6db3,0000000000000000000000000000000000000000000000000000000000000303
01014be748f6cb50f47c008c3796de1b8c20a889052766fecda774049b2d59c4,0,0000000000000000000000008a4a39b0e62a091608e9631ffd19427d2d338dbd,000000000000000000000000e9ad40836b5aa7311f4065142fac5396b3cd17eb,00000000000000000000000000000000000000000000000000000000099b4638
006f0a8bd9e00e658ffff5c2b78ddbd2440bb9bf5c56f69e8cca80ee1fd8a646,0,0000000000000000000000004d3604beadd796cbbce28db2d4f46ee7c525a088,000000000000000000000000c9e4bc1a88f6f531255c74a45e7969a5b6f5aabe,000000000000000000000000000000000000000000000000000000000010c8e0
0092f0ff79ea5bdb933bb3ecd2ae8660b1b599dabcf1bac032415838145f7d46,0,0000000000000000000000008a4a39b0e62a091608e9631ffd19427d2d338dbd,000000000000000000000000ce5c9da13ecf4a680bcaa0eeb68cdd8e2362b16d,0000000000000000000000000000000000000000000000000000000006146580
004107d8ebd6531160325c54d9508122cf56b2f30530029e137fbd22b3eeec57,0,000000000000000000000000cce2e69673b1cfd601ec4d9e33acd91abf858ce9,00000000000000000000000062a1446c60b8cff32415aa1982c32ca88daff5bb,0000000000000000000000000000000000000000000000000000000005f5e100
000ee669de1dc62fd86a38e3ff2c5de53f27594a358851582468afe72c76f132,0,0000000000000000000000002220df52b0f5c3bbe849cae04e15887348daccff,00000000000000000000000078487cfbc52ef6bba7017e3539fcf3ca62b37695,000000000000000000000000000000000000000000000000000000003b9aca00
003613e3e88993f802377fc34d578b84efcbbd3c92324df2236b13dec5871e43,0,0000000000000000000000000583a68a3bcd86c25ab1bee482bac04a216b0261,0000000000000000000000008e8cc24966b8bd45e1d5e77eb34e82aeb47acaad,000000000000000000000000000000000000000000000000000000000b626dc0
0039d860f23ed02dd49b4fa54d0f19218b3e83e5cd4aede2721219ba471fbf98,0,000000000000000000000000cfe17aa1eff2a0e3ea5a3785cc3375a8c767e37f,000000000000000000000000624ea47eab664d52fc4d34261f45a6225569dbb0,0000000000000000000000000000000000000000000000000000000016b59940
0002d858e9564e7dcef77f9610e0a28d456a46426f5986a7d34fb9e60a19d52a,0,0000000000000000000000008a4a39b0e62a091608e9631ffd19427d2d338dbd,000000000000000000000000922a4ad95eaa7e27706c1adf2899cdb83f7383c0,0000000000000000000000000000000000000000000000000000000008f0d180
00600139bc2ff6891d8e405193ecbf323a27c1245f4c2873e2044404e2a0ad72,0,0000000000000000000000000583a68a3bcd86c25ab1bee482bac04a216b0261,0000000000000000000000006649263d5527d0617ec8713f9660938e1ab88b79,0000000000000000000000000000000000000000000000000000000002faf080
0034cac600e5ec63caecacad0ceaee32c08988e271b4baabdfc9bcfb0b38d18c,0,0000000000000000000000009c4bb716627c844a0ff678395a985edbca1fef48,000000000000000000000000f82d7724cc5dc8e4a1f5dfaebe61ab82ed46d5fa,000000000000000000000000000000000000000000000000000000001debe980
0029f751ee4459bc2c840863b940133075d73f53a97b7f1892d24344fe9601fb,0,0000000000000000000000000583a68a3bcd86c25ab1bee482bac04a216b0261,000000000000000000000000240c4396867dbc930168d14282bc9a1d1a925a5b,00000000000000000000000000000000000000000000000000000000123e8e39
00bcb9db1f3897e5a22146b4d061f39751c0622126ec76f21f46c52983a73c90,0,000000000000000000000000b0a114daa4bf3660f499e02a5b0246220991060d,00000000000000000000000051d9116a562f045718bb0aedac7e03c5ecf09b39,000000000000000000000000000000000000000000000000000000006adf0240
00885fb83f49b11cbdcdc040ec243fd4fa00bbee96251b69b3c90140d236ec26,0,000000000000000000000000791c8765fd3e6359fd062cd0c54abf0cd8f7b27e,00000000000000000000000069426f640119c9307038ddf3c3521df1414cd376,00000000000000000000000000000000000000000000000000000000017d7840
